method,property,alpha,latent_displacement,requested_candidates,valid_candidates,valid_fraction,distinct_canonical_structures,median_sa_score,median_delta_sa_vs_seed,median_np_likeness,median_delta_np_vs_seed,median_np_fragment_confidence,sa_nonworsening_fraction_valid_changed,np_nondecreasing_fraction_valid_changed
MolecuLA raw OLS (seed-excluded),BertzCT,-65.15151515151516,65.15151515151516,50,50,1.0,41,2.716003530217357,0.23928635584500846,0.4480121250500738,1.3431859638156478,0.875,0.42,0.88
MolecuLA raw OLS (seed-excluded),BertzCT,-62.121212121212125,62.121212121212125,50,50,1.0,45,2.7618318273768754,0.27689600657908464,0.45463611751265387,1.3485215697734378,0.875,0.38,0.86
MolecuLA raw OLS (seed-excluded),BertzCT,-59.09090909090909,59.09090909090909,50,50,1.0,48,3.0700313408636997,0.4501857861189409,0.7124841829539925,1.4947253331399155,0.875,0.36,0.9
MolecuLA raw OLS (seed-excluded),BertzCT,-56.06060606060606,56.06060606060606,50,50,1.0,50,2.985111657145808,0.3095957814633472,0.6684758488188125,1.5238068121163524,0.8908730158730158,0.32,0.92
MolecuLA raw OLS (seed-excluded),BertzCT,-53.03030303030303,53.03030303030303,50,50,1.0,49,3.365304616041532,0.7298878741476456,0.7202016834740126,1.4290495712135942,0.8603896103896104,0.32,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,-50.0,50.0,50,50,1.0,49,3.4542787354463567,1.0093095556146703,0.6717356516854199,1.5735177311159063,0.8389189189189189,0.28,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,-46.96969696969697,46.96969696969697,50,50,1.0,50,3.5455484327644093,1.0165965113588387,0.835705660470698,1.4775972047486108,0.8333333333333334,0.26,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,-43.93939393939394,43.93939393939394,50,50,1.0,50,3.558347553634683,0.9585485307522141,0.9089865685292351,1.6244017216786624,0.8144963144963145,0.18,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,-40.90909090909091,40.90909090909091,50,50,1.0,50,3.654499171635604,1.041347867196365,0.9410175720560406,1.6038458028375149,0.8350340136054422,0.14,0.92
MolecuLA raw OLS (seed-excluded),BertzCT,-37.87878787878788,37.87878787878788,50,50,1.0,50,3.697984452890821,1.1066719428731862,0.6769171879302167,1.38393019225714,0.8642506142506143,0.12,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,-34.848484848484844,34.848484848484844,50,50,1.0,50,3.757749374886332,1.1007368601704686,0.5600750790203974,1.1664052155850326,0.8571428571428571,0.16,0.9
MolecuLA raw OLS (seed-excluded),BertzCT,-31.818181818181813,31.818181818181813,50,50,1.0,50,3.757175719426161,1.2234013297976256,0.4832843826589375,1.2081088749647724,0.8507936507936508,0.14,0.86
MolecuLA raw OLS (seed-excluded),BertzCT,-28.787878787878785,28.787878787878785,50,50,1.0,50,3.7259135305121336,1.2573630457808571,0.4344866484755204,1.1495333133774488,0.8535714285714285,0.125,0.875
MolecuLA raw OLS (seed-excluded),BertzCT,-25.757575757575765,25.757575757575765,50,50,1.0,50,3.3927575249586406,0.9474439448835312,0.1792044779101768,0.9338950196215584,0.8807746979388771,0.15555555555555556,0.8222222222222222
MolecuLA raw OLS (seed-excluded),BertzCT,-22.727272727272734,22.727272727272734,50,50,1.0,50,2.9235904588281674,0.610201371282943,-0.38792632323088855,0.7844595588117118,0.9347517730496454,0.2,0.8
MolecuLA raw OLS (seed-excluded),BertzCT,-19.69696969696969,19.69696969696969,50,50,1.0,50,2.6769879172824176,0.49971180906499413,-0.5030709764170138,0.5232049590695118,0.9555335968379447,0.2727272727272727,0.7272727272727273
MolecuLA raw OLS (seed-excluded),BertzCT,-16.666666666666657,16.666666666666657,50,50,1.0,50,2.5680445297483745,0.478223374187956,-0.6893640782077088,0.34677427539415817,0.9648148148148148,0.3076923076923077,0.6923076923076923
MolecuLA raw OLS (seed-excluded),BertzCT,-13.636363636363626,13.636363636363626,50,50,1.0,50,2.515197362019565,0.48289860441811605,-0.8214444243300341,0.3693305969264751,0.9677083333333334,0.26666666666666666,0.8
MolecuLA raw OLS (seed-excluded),BertzCT,-10.606060606060597,10.606060606060597,50,50,1.0,50,2.523973345837282,0.5834652395233553,-0.8713744615904248,0.6449848385004181,0.9666666666666667,0.16666666666666666,1.0
MolecuLA raw OLS (seed-excluded),BertzCT,-7.575757575757564,7.575757575757564,50,50,1.0,50,2.4512319297902634,1.5263706969978168,-0.8399808981387062,0.907171238830873,0.9708614864864865,0.3333333333333333,0.6666666666666666
MolecuLA raw OLS (seed-excluded),BertzCT,-4.545454545454561,4.545454545454561,50,50,1.0,50,2.4512319297902634,1.549942915043991,-0.8399808981387062,1.1759816041841593,0.9696691176470589,0.0,1.0
MolecuLA raw OLS (seed-excluded),BertzCT,-1.5151515151515298,1.5151515151515298,50,50,1.0,50,2.4512319297902634,1.6178840548693145,-0.8399808981387062,1.2460977341623005,0.9696691176470589,0.0,1.0
MolecuLA raw OLS (seed-excluded),BertzCT,1.5151515151515014,1.5151515151515014,50,50,1.0,50,2.4512319297902634,1.3784169017984214,-0.8399808981387062,0.9030910693480652,0.9696691176470589,0.0,1.0
MolecuLA raw OLS (seed-excluded),BertzCT,4.5454545454545325,4.5454545454545325,50,50,1.0,50,2.4512319297902634,1.3784169017984214,-0.727606605999077,0.9030910693480652,0.9708614864864865,0.25,0.75
MolecuLA raw OLS (seed-excluded),BertzCT,7.575757575757564,7.575757575757564,50,50,1.0,50,2.4512319297902634,0.6662778981001622,-0.8713744615904248,0.3992013632650306,0.9708614864864865,0.25,0.5
MolecuLA raw OLS (seed-excluded),BertzCT,10.606060606060597,10.606060606060597,50,50,1.0,50,2.6306036820454226,0.5775781443573562,-0.5859526748722566,0.4422329650290872,0.9596424702058505,0.0,1.0
MolecuLA raw OLS (seed-excluded),BertzCT,13.636363636363626,13.636363636363626,50,50,1.0,50,2.8062090833156086,1.0124431724430902,-0.5152294988761329,0.5989689686676355,0.9548233695652174,0.0,1.0
MolecuLA raw OLS (seed-excluded),BertzCT,16.666666666666657,16.666666666666657,50,50,1.0,50,3.0263051908434493,1.1833186705066776,-0.5030709764170138,0.48882934254708704,0.9325757575757576,0.034482758620689655,0.9655172413793104
MolecuLA raw OLS (seed-excluded),BertzCT,19.69696969696969,19.69696969696969,50,50,1.0,50,3.571664143430417,1.631522353151226,-0.2912327339354731,0.731339992612683,0.9107142857142857,0.02857142857142857,0.9428571428571428
MolecuLA raw OLS (seed-excluded),BertzCT,22.72727272727272,22.72727272727272,50,50,1.0,50,3.543737780183113,1.3941264625754335,-0.3749298224861751,0.7009111631266621,0.9010756192959584,0.027777777777777776,0.9166666666666666
MolecuLA raw OLS (seed-excluded),BertzCT,25.75757575757575,25.75757575757575,50,50,1.0,50,3.679125573562018,1.462642355481223,-0.158489277297012,0.724157815562352,0.8736702127659575,0.0,0.9473684210526315
MolecuLA raw OLS (seed-excluded),BertzCT,28.787878787878785,28.787878787878785,50,50,1.0,50,3.939107212566115,1.7672389908679795,-0.27816875506201316,0.7186178353816706,0.8503496503496504,0.0,0.925
MolecuLA raw OLS (seed-excluded),BertzCT,31.818181818181813,31.818181818181813,50,50,1.0,50,3.9958470973734257,2.09827382617018,-0.1812341321844646,0.8990108998652574,0.8548387096774194,0.0,0.9069767441860465
MolecuLA raw OLS (seed-excluded),BertzCT,34.848484848484844,34.848484848484844,50,50,1.0,50,4.390173707162516,2.1970335728491577,0.16107682794464037,1.049282682864846,0.8138528138528138,0.0,0.8837209302325582
MolecuLA raw OLS (seed-excluded),BertzCT,37.87878787878788,37.87878787878788,50,50,1.0,50,5.043431672201018,2.4555035260804754,0.27124245186829077,1.200241818465261,0.7820135746606335,0.0,0.9111111111111111
MolecuLA raw OLS (seed-excluded),BertzCT,40.90909090909091,40.90909090909091,50,50,1.0,50,5.192142341755021,2.736438604438959,0.4598354594827835,1.1313056102424328,0.7795138888888888,0.0,0.9555555555555556
MolecuLA raw OLS (seed-excluded),BertzCT,43.93939393939394,43.93939393939394,50,50,1.0,50,4.819916277078509,2.587432054547831,0.48449529355225973,1.1824985387774756,0.7673239436619719,0.0,0.8936170212765957
MolecuLA raw OLS (seed-excluded),BertzCT,46.96969696969697,46.96969696969697,50,50,1.0,50,5.173615129213521,2.7620089012270683,0.5745983647621082,1.486696096869471,0.7578201368523949,0.0,0.8958333333333334
MolecuLA raw OLS (seed-excluded),BertzCT,50.0,50.0,50,50,1.0,50,5.099995129597401,2.540947689463227,0.6033588081606955,1.4736133977122017,0.7462121212121212,0.0,0.9387755102040817
MolecuLA raw OLS (seed-excluded),BertzCT,53.03030303030303,53.03030303030303,50,50,1.0,50,5.4112277824041195,2.78018646062672,0.6501117722159016,1.5190602173993357,0.7272994129158512,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,56.06060606060606,56.06060606060606,50,50,1.0,50,5.6748955292911205,3.21692941696562,0.6073195311698021,1.4119832596373718,0.7104761904761905,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,59.09090909090909,59.09090909090909,50,50,1.0,50,5.865532142706096,3.3608447832557555,0.5606629630158069,1.4082949314813131,0.6993150684931506,0.0,0.98
MolecuLA raw OLS (seed-excluded),BertzCT,62.121212121212125,62.121212121212125,50,50,1.0,50,5.265835094884208,2.723389196167899,0.5540121801433646,1.4028102104845475,0.7088699626090569,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,65.15151515151516,65.15151515151516,50,50,1.0,50,5.547067114485089,3.0536322236114604,0.61800451122671,1.4422670544728269,0.6826923076923077,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,68.18181818181819,68.18181818181819,50,50,1.0,50,5.628193253125354,3.1616355944533843,0.5919111097237912,1.4202986211618303,0.6689497716894977,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,71.21212121212122,71.21212121212122,50,50,1.0,50,5.817939174687536,3.422086207348104,0.691357597676669,1.492387527434009,0.6837500000000001,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,74.24242424242425,74.24242424242425,50,50,1.0,50,5.893588774295852,3.5338240825590583,0.6441612693822089,1.4754245760423446,0.6818181818181818,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,77.27272727272728,77.27272727272728,50,50,1.0,50,5.85813264897768,3.3350179192350935,0.5907919842038094,1.4967123450314095,0.6805797101449276,0.0,0.92
MolecuLA raw OLS (seed-excluded),BertzCT,80.30303030303031,80.30303030303031,50,50,1.0,50,6.1218249963155955,3.618333176143299,0.633256823496761,1.5650517546946954,0.6754445964432285,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,83.33333333333334,83.33333333333334,50,50,1.0,50,6.44068540069816,3.902278403766184,0.681916065788321,1.5075407574168773,0.6692708333333333,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,86.36363636363637,86.36363636363637,50,50,1.0,50,6.268178741231676,3.8297722448351275,0.6336741340234737,1.3966846669473583,0.6655701754385965,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,89.3939393939394,89.3939393939394,50,50,1.0,50,6.27039816980753,3.8066039130040945,0.6450424187467603,1.5163735579772988,0.6633333333333333,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,92.42424242424244,92.42424242424244,50,50,1.0,50,6.438255203852417,3.8253512991113507,0.6066228104373859,1.2567222574247512,0.664319248826291,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,95.45454545454544,95.45454545454544,50,50,1.0,50,6.756636615533075,4.3642850621147,0.5351805346725376,1.3885134772005399,0.650462962962963,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,98.48484848484848,98.48484848484848,50,50,1.0,50,6.785658747187002,4.238970711721713,0.5086728307006352,1.4297931176728493,0.650997150997151,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,101.5151515151515,101.5151515151515,50,50,1.0,50,6.295304415791817,4.01502219458117,0.5244176984883534,1.3746607008885996,0.6582417582417582,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,104.54545454545452,104.54545454545452,50,50,1.0,50,6.956796246313182,4.19811176925106,0.5043314095652146,1.3685760367998014,0.6427350427350428,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,107.57575757575756,107.57575757575756,50,50,1.0,50,6.642975779206097,4.435603550999763,0.5230398031049411,1.2540702656504465,0.632996632996633,0.0,0.92
MolecuLA raw OLS (seed-excluded),BertzCT,110.60606060606062,110.60606060606062,50,50,1.0,50,7.137209653852913,4.60779988513594,0.5139658979604755,1.3072724110648943,0.6356421356421356,0.0,0.92
MolecuLA raw OLS (seed-excluded),BertzCT,113.63636363636364,113.63636363636364,50,50,1.0,50,7.082153414637576,4.332507136249058,0.44926901704438305,1.2969808768756483,0.6144557823129252,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,116.66666666666669,116.66666666666669,50,50,1.0,50,7.825556671839082,5.155025185752556,0.45814457117197477,1.2751694565674678,0.6057627688172043,0.0,0.9
MolecuLA raw OLS (seed-excluded),BertzCT,119.69696969696967,119.69696969696967,50,50,1.0,50,6.728304176252972,4.234124859172737,0.46957877362310685,1.2916348033117095,0.6488857278330963,0.0,0.88
MolecuLA raw OLS (seed-excluded),BertzCT,122.72727272727276,122.72727272727276,50,50,1.0,50,7.184383491110339,4.687713829755767,0.42561258176245,1.2595146787965832,0.6324184846352334,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,125.75757575757576,125.75757575757576,50,50,1.0,50,7.820740769353755,5.122791912024258,0.45387068614160475,1.3551331930802275,0.6251975417032485,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,128.7878787878788,128.7878787878788,50,50,1.0,50,7.439949342604535,4.532389207568572,0.5264903699476763,1.4277615262261372,0.611780258519389,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,131.8181818181818,131.8181818181818,50,50,1.0,50,7.492483586921182,4.646003327276604,0.5457982372536943,1.3724118129372793,0.6232608145712117,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,134.84848484848487,134.84848484848487,50,50,1.0,50,7.5279334464321614,4.991952092692857,0.4499002984036362,1.396291483278337,0.5874264960221376,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,137.87878787878788,137.87878787878788,50,50,1.0,50,7.792132997692152,5.165533091397043,0.4239028975478391,1.2441374884507401,0.6339712918660287,0.0,0.96
MolecuLA raw OLS (seed-excluded),BertzCT,140.90909090909088,140.90909090909088,50,50,1.0,50,7.712742034041451,4.922066631153278,0.418830043041846,1.2944088153014004,0.601639807746678,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,143.93939393939394,143.93939393939394,50,50,1.0,50,7.658606665848488,5.067807869821866,0.5167466251897502,1.4866191730010598,0.6135416666666667,0.0,0.94
MolecuLA raw OLS (seed-excluded),BertzCT,146.96969696969694,146.96969696969694,50,50,1.0,50,7.562408434821153,4.7237487989028075,0.4037372927216194,1.3204425580483348,0.5858981046774474,0.0,0.92
MolecuLA raw OLS (seed-excluded),BertzCT,150.0,150.0,50,50,1.0,50,7.821965951088817,5.292999088018485,0.48689118055770997,1.3352913323277373,0.5882208387942334,0.0,0.92
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-150.0,150.0,50,41,0.82,4,7.3284153846153846,4.750678125241233,0.0,0.5676923832217768,0.0,0.07317073170731707,0.8048780487804879
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-146.96969696969697,146.96969696969697,50,41,0.82,4,7.3284153846153846,4.750678125241233,0.0,0.5676923832217768,0.0,0.04878048780487805,0.8048780487804879
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-143.93939393939394,143.93939393939394,50,41,0.82,5,7.3284153846153846,4.750678125241233,0.0,0.5676923832217768,0.0,0.07317073170731707,0.8048780487804879
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-140.9090909090909,140.9090909090909,50,42,0.84,5,7.3284153846153846,4.70478088749383,0.0,0.6871753059415946,0.0,0.07142857142857142,0.8095238095238095
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-137.87878787878788,137.87878787878788,50,42,0.84,5,7.3284153846153846,4.70478088749383,0.0,0.6871753059415946,0.0,0.07142857142857142,0.8095238095238095
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-134.84848484848484,134.84848484848484,50,42,0.84,6,7.3284153846153846,4.70478088749383,0.0,0.6871753059415946,0.0,0.11904761904761904,0.8095238095238095
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-131.8181818181818,131.8181818181818,50,42,0.84,6,7.3284153846153846,4.70478088749383,0.0,0.6871753059415946,0.0,0.11904761904761904,0.8095238095238095
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-128.78787878787878,128.78787878787878,50,42,0.84,6,7.3284153846153846,4.70478088749383,0.0,0.6871753059415946,0.0,0.11904761904761904,0.8095238095238095
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-125.75757575757576,125.75757575757576,50,43,0.86,6,7.3284153846153846,4.554626881700393,0.0,0.8681709087542455,0.0,0.11627906976744186,0.813953488372093
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-122.72727272727272,122.72727272727272,50,43,0.86,7,7.3284153846153846,4.435908578674518,0.0,0.8681709087542455,0.0,0.16279069767441862,0.813953488372093
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-119.69696969696967,119.69696969696967,50,43,0.86,7,5.868476923076923,3.91566651053634,0.0,0.8681709087542455,0.0,0.16279069767441862,0.8604651162790697
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-116.66666666666666,116.66666666666666,50,43,0.86,7,2.7475679189493913,1.0492019330126077,0.0,0.8681709087542455,0.5,0.18604651162790697,0.8604651162790697
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-113.63636363636364,113.63636363636364,50,43,0.86,8,2.7475679189493913,0.935467425084175,0.0,0.8681709087542455,0.5,0.18604651162790697,0.8604651162790697
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-110.6060606060606,110.6060606060606,50,45,0.9,10,2.7475679189493913,0.7808592621882458,0.0251286675201,0.8733035676160001,0.5,0.17777777777777778,0.8666666666666667
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-107.57575757575758,107.57575757575758,50,45,0.9,12,2.7475679189493913,0.6821168006497835,0.0251286675201,0.8733035676160001,0.5,0.15555555555555556,0.8666666666666667
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-104.54545454545456,104.54545454545456,50,45,0.9,12,2.7475679189493913,0.6821168006497835,0.0251286675201,0.9172011413289998,0.5,0.15555555555555556,0.8666666666666667
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-101.51515151515152,101.51515151515152,50,45,0.9,15,2.7475679189493913,0.578247135908752,0.0251286675201,1.0744456792372388,0.5,0.17777777777777778,0.8666666666666667
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-98.48484848484848,98.48484848484848,50,45,0.9,16,2.7475679189493913,0.5645039555107827,0.0251286675201,1.0744456792372388,0.5,0.2,0.8666666666666667
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-95.45454545454544,95.45454545454544,50,46,0.92,16,2.7475679189493913,0.5579368974507459,0.0251286675201,1.0574717865912646,0.5,0.21739130434782608,0.8695652173913043
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-92.42424242424242,92.42424242424242,50,48,0.96,18,2.7475679189493913,0.5027383497952176,0.0251286675201,1.0980799999738027,0.5,0.1875,0.875
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-89.39393939393939,89.39393939393939,50,48,0.96,19,2.8215880604290424,0.4669925612218684,0.0251286675201,1.1133789424370901,0.6666666666666666,0.20833333333333334,0.8958333333333334
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-86.36363636363637,86.36363636363637,50,48,0.96,18,2.7475679189493913,0.39516213542819134,0.0251286675201,1.165952221821237,0.6666666666666666,0.22916666666666666,0.8958333333333334
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-83.33333333333333,83.33333333333333,50,48,0.96,21,2.7475679189493913,0.3828029706002338,0.0251286675201,1.165952221821237,0.6666666666666666,0.2708333333333333,0.875
