method,property,seed_id,requested_candidates,valid_candidates,distinct_canonical_structures,median_sa_score,median_np_likeness,median_np_fragment_confidence,valid_changed_candidates,median_delta_sa_vs_seed,median_delta_np_vs_seed,median_delta_np_confidence_vs_seed,sa_nonworsening_fraction_valid_changed,np_nondecreasing_fraction_valid_changed,sa_and_np_fraction_valid_changed
ChemSpacE extreme-SVM,BertzCT,15,100,100,26,7.284354713588849,0.07597289158932503,1.0,98,4.510566210673858,0.5870798896848337,0.07499999999999996,0.11224489795918367,1.0,0.11224489795918367
ChemSpacE extreme-SVM,BertzCT,16,100,61,20,7.284354713588849,0.08290753711906493,1.0,59,4.875009346209421,1.5736848235665868,0.0,0.01694915254237288,1.0,0.01694915254237288
ChemSpacE extreme-SVM,BertzCT,17,100,100,29,4.871033142486947,0.08290753711906493,1.0,100,1.9314313651259734,1.3809982507127743,0.09259259259259256,0.22,1.0,0.22
ChemSpacE extreme-SVM,BertzCT,18,100,54,13,7.284354713588849,0.08290753711906493,1.0,54,5.116383196190062,1.6419991666637435,0.020408163265306145,0.0,1.0,0.0
ChemSpacE extreme-SVM,BertzCT,19,100,56,15,7.284354713588849,0.08290753711906493,1.0,55,4.848688017538093,3.047994741233547,0.020408163265306145,0.0,1.0,0.0
ChemSpacE extreme-SVM,BertzCT,20,100,100,25,4.718797012828133,0.08290753711906493,1.0,99,1.989640211903093,1.2713810280402646,0.046875,0.13131313131313133,1.0,0.13131313131313133
ChemSpacE extreme-SVM,BertzCT,21,100,100,22,7.284354713588849,0.08290753711906493,1.0,99,5.066152298887793,-0.19340451299771502,0.038461538461538436,0.06060606060606061,0.10101010101010101,0.010101010101010102
ChemSpacE extreme-SVM,BertzCT,22,100,100,29,5.722927467239299,0.08290753711906493,1.0,99,2.623373576376747,0.42970576918802805,0.06000000000000005,0.2727272727272727,0.98989898989899,0.26262626262626265
ChemSpacE extreme-SVM,BertzCT,23,100,100,21,7.284354713588849,0.08290753711906493,1.0,98,4.96762083206219,-0.2246898165896518,0.0,0.07142857142857142,0.07142857142857142,0.0
ChemSpacE extreme-SVM,BertzCT,24,100,100,24,4.718797012828133,0.08290753711906493,1.0,97,2.9066965189629164,1.6896203534445369,0.0,0.09278350515463918,1.0,0.09278350515463918
ChemSpacE extreme-SVM,BertzCT,25,100,72,27,7.284354713588849,0.08290753711906493,1.0,71,4.377742066164721,0.0872022962478582,0.0,0.15492957746478872,0.9859154929577465,0.14084507042253522
ChemSpacE extreme-SVM,BertzCT,26,100,76,34,7.284354713588849,0.08290753711906493,0.8902116402116402,75,4.669774083032577,1.6457218885820548,-0.07671957671957674,0.09333333333333334,1.0,0.09333333333333334
ChemSpacE extreme-SVM,BertzCT,27,100,100,27,4.920007161840324,0.08290753711906493,1.0,98,2.7386654312230285,-0.05327893731079278,0.11111111111111116,0.10204081632653061,0.16326530612244897,0.02040816326530612
ChemSpacE extreme-SVM,BertzCT,28,100,100,25,4.718797012828133,0.08290753711906493,1.0,98,2.7986114329900635,0.08378415402904828,0.0,0.11224489795918367,0.8979591836734694,0.04081632653061224
ChemSpacE extreme-SVM,BertzCT,29,100,100,19,7.284354713588849,0.08290753711906493,1.0,97,5.632511804575142,1.8553143076467915,0.0,0.020618556701030927,1.0,0.020618556701030927
ChemSpacE extreme-SVM,BertzCT,30,100,56,13,7.284354713588849,0.08290753711906493,1.0,55,4.950921909598831,1.0189982316385022,0.08571428571428574,0.0,1.0,0.0
ChemSpacE extreme-SVM,BertzCT,31,100,100,32,7.284354713588849,0.08290753711906493,1.0,98,3.970065310267893,-0.7643702950170249,0.07317073170731703,0.1836734693877551,0.030612244897959183,0.0
ChemSpacE extreme-SVM,BertzCT,32,100,100,28,7.284354713588849,0.08290753711906493,0.9642857142857143,98,4.637727980054276,-0.3730725561466922,-0.09126984126984128,0.061224489795918366,0.030612244897959183,0.0
ChemSpacE extreme-SVM,BertzCT,33,100,100,27,7.284354713588849,0.08290753711906493,1.0,97,5.111281683649544,0.7314625204558067,0.03703703703703709,0.061855670103092786,1.0,0.061855670103092786
ChemSpacE extreme-SVM,BertzCT,34,100,100,27,7.284354713588849,0.08290753711906493,0.9912280701754386,100,4.794759822036882,1.4534191478493164,0.024561403508771895,0.07,1.0,0.07
ChemSpacE extreme-SVM,BertzCT,35,100,100,26,7.284354713588849,0.08290753711906493,1.0,100,4.8815871043938515,1.8638219845519544,0.0,0.08,1.0,0.08
ChemSpacE extreme-SVM,BertzCT,36,100,87,22,7.284354713588849,0.08290753711906493,1.0,85,3.9387385711209433,0.8895657657804772,0.10869565217391308,0.08235294117647059,1.0,0.08235294117647059
ChemSpacE extreme-SVM,BertzCT,37,100,100,26,7.284354713588849,0.08290753711906493,1.0,99,5.054956201256164,1.3216278162481112,0.020408163265306145,0.09090909090909091,0.9797979797979798,0.0707070707070707
ChemSpacE extreme-SVM,BertzCT,38,100,100,23,7.284354713588849,0.08290753711906493,1.0,98,3.592627054163943,-1.8517933652841827,0.0,0.1326530612244898,0.0,0.0
ChemSpacE extreme-SVM,BertzCT,39,100,100,24,7.284354713588849,0.08290753711906493,0.96875,98,4.951895429671859,0.6062579035268363,-0.007211538461538436,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,BertzCT,40,100,100,24,7.284354713588849,0.08290753711906493,1.0,99,5.1150339305482095,1.2463639207387338,0.0,0.0707070707070707,1.0,0.0707070707070707
ChemSpacE extreme-SVM,BertzCT,41,100,100,23,7.284354713588849,0.08290753711906493,0.9772727272727273,99,4.876541613923582,0.12488341151208891,0.045454545454545414,0.06060606060606061,0.9696969696969697,0.030303030303030304
ChemSpacE extreme-SVM,BertzCT,42,100,100,26,7.209431112327211,0.08290753711906493,1.0,99,4.344988715349421,0.42328528852118663,0.09090909090909094,0.24242424242424243,0.9797979797979798,0.23232323232323232
ChemSpacE extreme-SVM,BertzCT,43,100,100,27,4.718797012828133,0.08290753711906493,1.0,96,2.653345894528525,0.5819408586085982,0.027027027027026973,0.13541666666666666,1.0,0.13541666666666666
ChemSpacE extreme-SVM,BertzCT,44,100,100,22,7.284354713588849,0.08290753711906493,1.0,100,4.8420708612338785,0.14242082715846852,0.0,0.09,0.97,0.06
ChemSpacE extreme-SVM,BertzCT,45,100,100,24,4.718797012828133,0.08290753711906493,1.0,98,2.607123143866404,1.6904471237631946,0.019230769230769273,0.08163265306122448,1.0,0.08163265306122448
ChemSpacE extreme-SVM,BertzCT,46,100,100,25,7.284354713588849,0.08290753711906493,1.0,99,5.116992531817495,0.6505999203408418,0.08333333333333337,0.0707070707070707,1.0,0.0707070707070707
ChemSpacE extreme-SVM,BertzCT,47,100,66,21,7.284354713588849,0.08290753711906493,1.0,66,4.766376646675242,0.9562111047350651,0.045454545454545414,0.07575757575757576,1.0,0.07575757575757576
ChemSpacE extreme-SVM,BertzCT,48,100,75,25,7.284354713588849,0.08290753711906493,1.0,74,5.289562242872632,0.4809418656840029,0.0,0.0945945945945946,1.0,0.0945945945945946
ChemSpacE extreme-SVM,BertzCT,49,100,100,23,7.284354713588849,0.08290753711906493,1.0,98,4.315621942457673,1.1573532163563036,0.01754385964912286,0.16326530612244897,0.9897959183673469,0.16326530612244897
ChemSpacE extreme-SVM,HeavyAtomCount,0,100,54,33,7.284354713588849,0.08432687456677632,0.7530364372469636,54,5.331544301048266,1.9539972215795847,-0.2231540389435126,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,1,100,55,28,7.98158898607228,0.05300441931990909,0.625,53,5.868561650699542,1.2680992983208443,-0.375,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,2,100,56,32,7.285067927911363,0.08151657424483767,0.625,52,4.868235377389828,1.7983513811468492,-0.27976190476190477,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,3,100,56,48,6.850055004471391,0.07191928623604184,0.625,55,3.1602583006474427,-0.04115675281187285,-0.29336734693877553,0.01818181818181818,0.41818181818181815,0.01818181818181818
ChemSpacE extreme-SVM,HeavyAtomCount,4,100,55,39,7.98158898607228,0.04706708314198701,0.5517241379310345,53,5.881259386795717,1.0195138434638262,-0.4571428571428572,0.018867924528301886,0.9811320754716981,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,5,100,58,37,7.731735209842482,0.05300441931990909,0.625,58,4.7885789863461845,1.8544732044072312,-0.34558823529411764,0.034482758620689655,1.0,0.034482758620689655
ChemSpacE extreme-SVM,HeavyAtomCount,6,100,56,31,7.98158898607228,0.05300441931990909,0.625,56,4.336777880830072,1.3588496291306478,-0.3327464788732394,0.03571428571428571,1.0,0.03571428571428571
ChemSpacE extreme-SVM,HeavyAtomCount,7,100,56,27,7.98158898607228,0.05300441931990909,0.625,54,5.403851726698129,0.4425467732940546,-0.33653846153846156,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,8,100,57,25,6.847368805140828,0.05300441931990909,0.625,57,4.57768872281034,0.26764502583206506,-0.35277777777777775,0.03508771929824561,0.9649122807017544,0.017543859649122806
ChemSpacE extreme-SVM,HeavyAtomCount,9,100,56,27,5.748024208808044,0.05300441931990909,0.729490022172949,54,3.3808205031507113,1.3596661466715172,-0.2477671451355662,0.037037037037037035,1.0,0.037037037037037035
ChemSpacE extreme-SVM,HeavyAtomCount,10,100,56,54,6.965002035824375,0.08003397276527272,0.625,55,4.179160688675383,1.3388102440495133,-0.35745614035087714,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,11,100,58,37,7.384317376558149,0.04978933612135065,0.625,56,4.96028729472496,1.4255201378753741,-0.28928571428571426,0.03571428571428571,1.0,0.03571428571428571
ChemSpacE extreme-SVM,HeavyAtomCount,12,100,55,31,7.98158898607228,0.05300441931990909,0.625,55,5.259973128985964,1.6184247755100938,-0.35539215686274506,0.03636363636363636,0.9818181818181818,0.01818181818181818
ChemSpacE extreme-SVM,HeavyAtomCount,13,100,55,31,7.98158898607228,0.1271876112741623,0.5714285714285714,53,5.549569834514314,-0.6187171848880457,-0.39652173913043476,0.018867924528301886,0.09433962264150944,0.018867924528301886
ChemSpacE extreme-SVM,HeavyAtomCount,14,100,54,46,7.6854102821757655,0.11121734948548717,0.5581201334816464,53,5.094689914711277,1.466796398908872,-0.40479760119940034,0.018867924528301886,0.9811320754716981,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,15,100,56,30,7.8420633820817,0.0,0.625,54,5.068274879166709,0.5079178518759376,-0.30000000000000004,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,16,100,54,32,7.98158898607228,0.05300441931990909,0.625,52,5.572243618692852,1.543781705767431,-0.375,0.019230769230769232,1.0,0.019230769230769232
ChemSpacE extreme-SVM,HeavyAtomCount,17,100,57,44,7.98158898607228,0.04706708314198701,0.46153846153846156,57,5.041987208711307,1.3451577967356965,-0.4458689458689459,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,18,100,54,54,8.336973070401239,0.10623895647976299,0.45236895161290325,54,6.1690015530024525,1.6653305860244416,-0.5272228851217906,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,19,100,53,40,7.870166578534338,0.09639136567214288,0.5517241379310345,52,5.490211086252553,3.061478569786625,-0.4310024950419039,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,20,100,58,28,7.3284153846153846,0.05300441931990909,0.625,58,4.599258583690345,1.2414779102411089,-0.328125,0.034482758620689655,1.0,0.034482758620689655
ChemSpacE extreme-SVM,HeavyAtomCount,21,100,56,28,7.98158898607228,0.06530954169068831,0.625,55,5.763386571371225,-0.22330763079687085,-0.33653846153846156,0.01818181818181818,0.2727272727272727,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,22,100,56,32,7.454692537438788,0.05300441931990909,0.625,54,4.415792466114263,0.39980265138887217,-0.31499999999999995,0.05555555555555555,1.0,0.05555555555555555
ChemSpacE extreme-SVM,HeavyAtomCount,23,100,56,28,7.98158898607228,0.05300441931990909,0.625,54,5.664855104545621,-0.25459293438880765,-0.375,0.0,0.2037037037037037,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,24,100,58,25,7.1693506607789885,0.05300441931990909,0.625,55,5.516314890750168,1.659717235645381,-0.375,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,25,100,57,31,7.98158898607228,0.05300441931990909,0.625,56,5.074976338648153,0.06960430081948159,-0.375,0.03571428571428571,1.0,0.03571428571428571
ChemSpacE extreme-SVM,HeavyAtomCount,26,100,55,37,7.98158898607228,0.045049127330246755,0.6,55,5.367008355516008,1.6078634787932367,-0.3285714285714286,0.01818181818181818,1.0,0.01818181818181818
ChemSpacE extreme-SVM,HeavyAtomCount,27,100,58,30,7.387687066641673,0.05300441931990909,0.625,56,4.998011052758228,-0.08318205510994861,-0.26388888888888884,0.0,0.21428571428571427,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,28,100,58,25,7.98158898607228,0.05300441931990909,0.625,56,6.061403406234211,0.053881036229892446,-0.375,0.017857142857142856,0.9642857142857143,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,29,100,55,28,7.98158898607228,0.05300441931990909,0.625,52,6.329746077058573,1.8254111898476357,-0.375,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,30,100,54,46,6.288950325794179,0.12453437581823382,0.39520474137931033,53,4.032535273283247,1.0752922728592167,-0.5549107142857143,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,31,100,57,29,6.709470335310418,0.05300441931990909,0.7272727272727273,55,3.5330794018198723,-0.7942734128161808,-0.20531028095091086,0.07272727272727272,0.03636363636363636,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,32,100,55,33,7.8420633820817,0.013259326953016235,0.625,53,5.195436648547127,-0.4442936191577539,-0.3783783783783784,0.0,0.11320754716981132,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,33,100,56,20,7.98158898607228,0.05300441931990909,0.625,53,5.808515956132975,0.7015594026566508,-0.3379629629629629,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,34,100,56,30,7.943556473179644,0.05300441931990909,0.625,56,5.453961581627677,1.4235160300501606,-0.3416666666666667,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,35,100,56,35,7.98158898607228,0.05251158910071429,0.625,56,5.578821376877283,1.8334260365336037,-0.375,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,36,100,55,38,7.98158898607228,0.05300441931990909,0.4939759036144578,53,4.635972843604375,0.8596626479813213,-0.423562412342216,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,37,100,55,31,7.98158898607228,0.05300441931990909,0.625,55,5.752190473739596,1.2917246984489554,-0.35459183673469385,0.05454545454545454,0.9636363636363636,0.01818181818181818
ChemSpacE extreme-SVM,HeavyAtomCount,38,100,55,25,7.98158898607228,0.05300441931990909,0.625,53,4.289861326647374,-1.8816964830833385,-0.375,0.05660377358490566,0.018867924528301886,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,39,100,56,30,7.289682940495554,0.05300441931990909,0.625,54,4.995956100698395,0.5763547857276804,-0.34375,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,40,100,57,30,7.482042433417261,0.05300441931990909,0.625,55,5.538545786962816,1.2331678933538825,-0.375,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,41,100,55,23,7.98158898607228,0.05300441931990909,0.625,54,5.573775886407013,0.09498029371293307,-0.3295454545454546,0.018518518518518517,0.9814814814814815,0.018518518518518517
ChemSpacE extreme-SVM,HeavyAtomCount,42,100,57,28,7.710253198205589,0.05300441931990909,0.625,56,4.883343954855143,0.3933821707220308,-0.28409090909090906,0.05357142857142857,0.9642857142857143,0.017857142857142856
ChemSpacE extreme-SVM,HeavyAtomCount,43,100,58,21,6.690381426821345,0.05300441931990909,0.6696428571428572,55,4.78191768684122,0.5520377408094423,-0.347972972972973,0.03636363636363636,1.0,0.03636363636363636
ChemSpacE extreme-SVM,HeavyAtomCount,44,100,56,31,7.98158898607228,0.06294711481277922,0.625,56,5.53930513371731,0.12246040485218282,-0.375,0.03571428571428571,0.9821428571428571,0.017857142857142856
ChemSpacE extreme-SVM,HeavyAtomCount,45,100,58,27,5.855122771495246,0.05300441931990909,0.736875800256082,56,3.5823528543503995,1.6605440059640388,-0.27206244459765583,0.0,1.0,0.0
ChemSpacE extreme-SVM,HeavyAtomCount,46,100,56,28,7.98158898607228,0.05300441931990909,0.625,56,5.814226804300926,0.6206968025416859,-0.29166666666666663,0.03571428571428571,0.9642857142857143,0.017857142857142856
ChemSpacE extreme-SVM,HeavyAtomCount,47,100,55,37,7.98158898607228,0.05251158910071429,0.625,55,5.463610919158674,0.9258151567167144,-0.3295454545454546,0.01818181818181818,1.0,0.01818181818181818
ChemSpacE extreme-SVM,HeavyAtomCount,48,100,55,25,7.98158898607228,0.05300441931990909,0.625,54,5.986796515356064,0.451038747884847,-0.375,0.037037037037037035,1.0,0.037037037037037035
ChemSpacE extreme-SVM,HeavyAtomCount,49,100,56,29,7.959249340287606,0.05300441931990909,0.625,54,5.012856214941104,1.1274500985571478,-0.35745614035087714,0.018518518518518517,1.0,0.018518518518518517
