scale,property,seed_id,alpha_sign,similarity_rank,ols_alpha,chemspace_alpha,ols_seed_similarity,chemspace_seed_similarity,absolute_similarity_gap,ols_expected_improvement,chemspace_expected_improvement
native_l2,FractionCSP3,9,positive,2,45.0,135.0,0.15517241379310345,0.11764705882352941,0.03752535496957404,0.35164835164835173,0.4285714285714286
native_l2,FractionCSP3,9,positive,3,150.0,120.0,0.1282051282051282,0.11764705882352941,0.010558069381598784,0.4285714285714286,0.4285714285714286
native_l2,FractionCSP3,9,positive,4,135.0,105.0,0.125,0.11764705882352941,0.00735294117647059,0.4285714285714286,0.4285714285714286
native_l2,FractionCSP3,9,positive,5,90.0,90.0,0.10144927536231885,0.11764705882352941,0.016197783461210563,0.37857142857142856,0.4285714285714286
native_l2,FractionCSP3,9,positive,6,75.0,75.0,0.10144927536231885,0.11764705882352941,0.016197783461210563,0.37593984962406013,0.4285714285714286
native_l2,FractionCSP3,9,positive,7,105.0,60.0,0.09333333333333334,0.11764705882352941,0.024313725490196073,0.3850931677018634,0.4285714285714286
native_l2,FractionCSP3,9,positive,8,120.0,45.0,0.08333333333333333,0.11764705882352941,0.03431372549019608,0.3198757763975155,0.4285714285714286
native_l2,FractionCSP3,9,positive,9,60.0,30.0,0.08333333333333333,0.11764705882352941,0.03431372549019608,0.3571428571428572,0.4285714285714286
native_l2,FractionCSP3,10,negative,0,-15.0,-15.0,1.0,0.0851063829787234,0.9148936170212766,-0.0,0.21904761904761905
native_l2,FractionCSP3,10,negative,1,-30.0,-135.0,0.09411764705882353,0.021052631578947368,0.07306501547987616,-0.17582417582417587,0.2857142857142857
native_l2,FractionCSP3,10,negative,2,-45.0,-150.0,0.08888888888888889,0.019230769230769232,0.06965811965811966,0.08571428571428569,0.2857142857142857
native_l2,FractionCSP3,10,negative,3,-135.0,-120.0,0.07368421052631578,0.0,0.07368421052631578,0.21428571428571427,0.2857142857142857
native_l2,FractionCSP3,10,negative,4,-60.0,-105.0,0.07079646017699115,0.0,0.07079646017699115,0.06349206349206349,0.2857142857142857
native_l2,FractionCSP3,10,negative,5,-75.0,-90.0,0.05555555555555555,0.0,0.05555555555555555,0.20238095238095238,0.2857142857142857
native_l2,FractionCSP3,10,negative,6,-105.0,-75.0,0.05172413793103448,0.0,0.05172413793103448,0.1607142857142857,0.2857142857142857
native_l2,FractionCSP3,10,negative,7,-120.0,-60.0,0.04424778761061947,0.0,0.04424778761061947,0.1357142857142857,0.2857142857142857
native_l2,FractionCSP3,10,negative,8,-90.0,-45.0,0.0425531914893617,0.0,0.0425531914893617,0.11904761904761904,0.2857142857142857
native_l2,FractionCSP3,10,negative,9,-150.0,-30.0,0.027777777777777776,0.0,0.027777777777777776,0.2857142857142857,0.2857142857142857
native_l2,FractionCSP3,10,positive,0,15.0,15.0,1.0,0.05813953488372093,0.9418604651162791,0.0,0.6497695852534562
native_l2,FractionCSP3,10,positive,1,30.0,150.0,0.36470588235294116,0.016129032258064516,0.34857685009487666,0.07792207792207795,0.7142857142857143
native_l2,FractionCSP3,10,positive,2,60.0,135.0,0.11,0.016129032258064516,0.09387096774193548,0.44505494505494503,0.7142857142857143
native_l2,FractionCSP3,10,positive,3,45.0,120.0,0.10204081632653061,0.016129032258064516,0.0859117840684661,0.39610389610389607,0.7142857142857143
native_l2,FractionCSP3,10,positive,4,75.0,105.0,0.1,0.016129032258064516,0.08387096774193549,0.6772486772486772,0.7142857142857143
native_l2,FractionCSP3,10,positive,5,120.0,90.0,0.07766990291262135,0.016129032258064516,0.06154087065455684,0.6332046332046333,0.7142857142857143
native_l2,FractionCSP3,10,positive,6,135.0,75.0,0.07446808510638298,0.016129032258064516,0.05833905284831846,0.5980066445182725,0.7142857142857143
native_l2,FractionCSP3,10,positive,7,90.0,60.0,0.05660377358490566,0.016129032258064516,0.040474741326841146,0.6798029556650247,0.7142857142857143
native_l2,FractionCSP3,10,positive,8,105.0,45.0,0.04716981132075472,0.016129032258064516,0.031040779062690205,0.6830357142857143,0.7142857142857143
native_l2,FractionCSP3,10,positive,9,150.0,30.0,0.04054054054054054,0.016129032258064516,0.024411508282476027,0.7142857142857143,0.7142857142857143
native_l2,FractionCSP3,11,negative,0,-15.0,-15.0,1.0,0.07692307692307693,0.9230769230769231,-5.551115123125783e-17,0.3878787878787878
native_l2,FractionCSP3,11,negative,1,-30.0,-105.0,0.32727272727272727,0.02,0.30727272727272725,0.20454545454545447,0.4545454545454545
native_l2,FractionCSP3,11,negative,2,-45.0,-135.0,0.1111111111111111,0.012987012987012988,0.09812409812409811,0.25454545454545446,0.4545454545454545
native_l2,FractionCSP3,11,negative,3,-60.0,-150.0,0.1,0.011494252873563218,0.08850574712643679,0.3295454545454545,0.4545454545454545
native_l2,FractionCSP3,11,negative,4,-75.0,-120.0,0.08450704225352113,0.0,0.08450704225352113,0.3295454545454545,0.4545454545454545
native_l2,FractionCSP3,11,negative,5,-105.0,-90.0,0.038461538461538464,0.0,0.038461538461538464,0.25454545454545446,0.4545454545454545
native_l2,FractionCSP3,11,negative,6,-90.0,-75.0,0.038461538461538464,0.0,0.038461538461538464,0.25454545454545446,0.4545454545454545
native_l2,FractionCSP3,11,negative,7,-120.0,-60.0,0.02040816326530612,0.0,0.02040816326530612,0.4545454545454545,0.4545454545454545
native_l2,FractionCSP3,11,negative,8,-150.0,-45.0,0.02,0.0,0.02,0.4545454545454545,0.4545454545454545
native_l2,FractionCSP3,11,negative,9,-135.0,-30.0,0.02,0.0,0.02,0.4545454545454545,0.4545454545454545
native_l2,FractionCSP3,11,positive,0,15.0,150.0,1.0,0.075,0.925,5.551115123125783e-17,0.5454545454545455
native_l2,FractionCSP3,11,positive,1,30.0,135.0,0.26785714285714285,0.075,0.19285714285714284,0.18181818181818188,0.5454545454545455
native_l2,FractionCSP3,11,positive,2,45.0,120.0,0.1875,0.075,0.1125,0.3311688311688312,0.5454545454545455
native_l2,FractionCSP3,11,positive,3,60.0,105.0,0.14925373134328357,0.075,0.07425373134328357,0.4954545454545455,0.5454545454545455
native_l2,FractionCSP3,11,positive,4,150.0,90.0,0.075,0.075,0.0,0.5454545454545455,0.5454545454545455
native_l2,FractionCSP3,11,positive,5,135.0,75.0,0.075,0.075,0.0,0.5454545454545455,0.5454545454545455
native_l2,FractionCSP3,11,positive,6,75.0,60.0,0.06944444444444445,0.075,0.00555555555555555,0.5454545454545455,0.5454545454545455
native_l2,FractionCSP3,11,positive,7,120.0,45.0,0.06896551724137931,0.075,0.006034482758620688,0.5454545454545455,0.5454545454545455
native_l2,FractionCSP3,11,positive,8,105.0,30.0,0.06896551724137931,0.075,0.006034482758620688,0.5454545454545455,0.5454545454545455
native_l2,FractionCSP3,11,positive,9,90.0,15.0,0.058823529411764705,0.06382978723404255,0.005006257822277843,0.5454545454545455,0.5389610389610391
native_l2,FractionCSP3,12,negative,0,-15.0,-15.0,1.0,0.07407407407407407,0.9259259259259259,-0.0,0.24369747899159666
native_l2,FractionCSP3,12,negative,1,-30.0,-150.0,0.16304347826086957,0.017543859649122806,0.14549961861174676,0.36274509803921573,0.5294117647058824
native_l2,FractionCSP3,12,negative,2,-45.0,-105.0,0.15841584158415842,0.011627906976744186,0.14678793460741424,0.4341736694677871,0.5294117647058824
native_l2,FractionCSP3,12,negative,3,-60.0,-135.0,0.11392405063291139,0.011363636363636364,0.10256041426927502,0.40441176470588236,0.5294117647058824
native_l2,FractionCSP3,12,negative,4,-90.0,-120.0,0.09473684210526316,0.010416666666666666,0.08432017543859649,0.4627450980392157,0.5294117647058824
native_l2,FractionCSP3,12,negative,5,-75.0,-90.0,0.09375,0.0,0.09375,0.4117647058823529,0.5294117647058824
native_l2,FractionCSP3,12,negative,6,-135.0,-75.0,0.058823529411764705,0.0,0.058823529411764705,0.45248868778280543,0.5294117647058824
native_l2,FractionCSP3,12,negative,7,-120.0,-60.0,0.045454545454545456,0.0,0.045454545454545456,0.5294117647058824,0.5294117647058824
native_l2,FractionCSP3,12,negative,8,-105.0,-45.0,0.04,0.0,0.04,0.5294117647058824,0.5294117647058824
native_l2,FractionCSP3,12,negative,9,-150.0,-30.0,0.03488372093023256,0.0,0.03488372093023256,0.5294117647058824,0.5294117647058824
native_l2,FractionCSP3,12,positive,0,15.0,15.0,1.0,0.06818181818181818,0.9318181818181819,0.0,0.47058823529411764
native_l2,FractionCSP3,12,positive,1,30.0,150.0,0.2962962962962963,0.03571428571428571,0.2605820105820106,0.13725490196078427,0.47058823529411764
native_l2,FractionCSP3,12,positive,2,45.0,135.0,0.17721518987341772,0.03571428571428571,0.14150090415913202,0.33725490196078434,0.47058823529411764
native_l2,FractionCSP3,12,positive,3,90.0,120.0,0.13131313131313133,0.03571428571428571,0.09559884559884561,0.43833017077798864,0.47058823529411764
native_l2,FractionCSP3,12,positive,4,60.0,105.0,0.125,0.03571428571428571,0.08928571428571429,0.428921568627451,0.47058823529411764
native_l2,FractionCSP3,12,positive,5,105.0,90.0,0.12359550561797752,0.03571428571428571,0.08788121990369181,0.47058823529411764,0.47058823529411764
native_l2,FractionCSP3,12,positive,6,120.0,75.0,0.11578947368421053,0.03571428571428571,0.08007518796992481,0.47058823529411764,0.47058823529411764
native_l2,FractionCSP3,12,positive,7,75.0,60.0,0.10204081632653061,0.03571428571428571,0.0663265306122449,0.47058823529411764,0.47058823529411764
native_l2,FractionCSP3,12,positive,8,135.0,45.0,0.0975609756097561,0.03571428571428571,0.06184668989547039,0.47058823529411764,0.47058823529411764
native_l2,FractionCSP3,12,positive,9,150.0,30.0,0.06172839506172839,0.03571428571428571,0.02601410934744268,0.45640383813099705,0.47058823529411764
native_l2,FractionCSP3,13,negative,0,-30.0,-15.0,1.0,0.11428571428571428,0.8857142857142857,-0.0,0.08152173913043478
native_l2,FractionCSP3,13,negative,1,-15.0,-45.0,1.0,0.025,0.975,-0.0,0.125
native_l2,FractionCSP3,13,negative,2,-45.0,-30.0,0.425,0.021739130434782608,0.4032608695652174,-0.028846153846153855,0.125
native_l2,FractionCSP3,13,negative,3,-60.0,-150.0,0.20930232558139536,0.0,0.20930232558139536,0.0625,0.125
native_l2,FractionCSP3,13,negative,4,-75.0,-135.0,0.1111111111111111,0.0,0.1111111111111111,-0.05681818181818182,0.125
native_l2,FractionCSP3,13,negative,5,-90.0,-120.0,0.0967741935483871,0.0,0.0967741935483871,-0.008333333333333331,0.125
native_l2,FractionCSP3,13,negative,6,-120.0,-105.0,0.06557377049180328,0.0,0.06557377049180328,0.125,0.125
native_l2,FractionCSP3,13,negative,7,-105.0,-90.0,0.06557377049180328,0.0,0.06557377049180328,0.058333333333333334,0.125
native_l2,FractionCSP3,13,negative,8,-150.0,-75.0,0.05172413793103448,0.0,0.05172413793103448,0.125,0.125
native_l2,FractionCSP3,13,negative,9,-135.0,-60.0,0.04838709677419355,0.0,0.04838709677419355,0.04807692307692307,0.125
native_l2,FractionCSP3,13,positive,0,30.0,15.0,1.0,0.019230769230769232,0.9807692307692307,0.0,0.875
native_l2,FractionCSP3,13,positive,1,15.0,150.0,1.0,0.0,1.0,0.0,0.875
native_l2,FractionCSP3,13,positive,2,45.0,135.0,0.047619047619047616,0.0,0.047619047619047616,0.4305555555555556,0.875
native_l2,FractionCSP3,13,positive,3,60.0,120.0,0.04,0.0,0.04,0.7083333333333334,0.875
native_l2,FractionCSP3,13,positive,4,150.0,105.0,0.037037037037037035,0.0,0.037037037037037035,0.875,0.875
native_l2,FractionCSP3,13,positive,5,90.0,90.0,0.03389830508474576,0.0,0.03389830508474576,0.875,0.875
native_l2,FractionCSP3,13,positive,6,75.0,75.0,0.03389830508474576,0.0,0.03389830508474576,0.875,0.875
native_l2,FractionCSP3,13,positive,7,105.0,60.0,0.03076923076923077,0.0,0.03076923076923077,0.875,0.875
native_l2,FractionCSP3,13,positive,8,120.0,45.0,0.028169014084507043,0.0,0.028169014084507043,0.875,0.875
native_l2,FractionCSP3,13,positive,9,135.0,30.0,0.02702702702702703,0.0,0.02702702702702703,0.875,0.875
native_l2,FractionCSP3,14,negative,0,-30.0,-60.0,1.0,0.027777777777777776,0.9722222222222222,-5.551115123125783e-17,0.1666666666666666
native_l2,FractionCSP3,14,negative,1,-15.0,-15.0,1.0,0.025974025974025976,0.974025974025974,-5.551115123125783e-17,0.1666666666666666
native_l2,FractionCSP3,14,negative,2,-45.0,-75.0,0.15294117647058825,0.02564102564102564,0.1273001508295626,0.0416666666666666,0.1666666666666666
native_l2,FractionCSP3,14,negative,3,-60.0,-45.0,0.1276595744680851,0.0136986301369863,0.1139609443310988,0.0866666666666666,0.1666666666666666
native_l2,FractionCSP3,14,negative,4,-75.0,-30.0,0.0891089108910891,0.012658227848101266,0.07645068304298784,0.012820512820512747,0.1666666666666666
native_l2,FractionCSP3,14,negative,5,-90.0,-90.0,0.0707070707070707,0.011494252873563218,0.059212817833507486,-0.007246376811594263,0.1666666666666666
native_l2,FractionCSP3,14,negative,6,-120.0,-120.0,0.0594059405940594,0.010869565217391304,0.0485363753766681,0.07971014492753617,0.1666666666666666
native_l2,FractionCSP3,14,negative,7,-135.0,-105.0,0.05263157894736842,0.010416666666666666,0.042214912280701754,0.12121212121212115,0.1666666666666666
native_l2,FractionCSP3,14,negative,8,-150.0,-150.0,0.04597701149425287,0.0,0.04597701149425287,0.1041666666666666,0.1666666666666666
native_l2,FractionCSP3,14,negative,9,-105.0,-135.0,0.0410958904109589,0.0,0.0410958904109589,0.08333333333333327,0.1666666666666666
native_l2,FractionCSP3,14,positive,0,15.0,15.0,1.0,0.04395604395604396,0.9560439560439561,5.551115123125783e-17,0.7857142857142857
native_l2,FractionCSP3,14,positive,1,45.0,150.0,0.07954545454545454,0.0,0.07954545454545454,0.40476190476190477,0.8333333333333334
native_l2,FractionCSP3,14,positive,2,30.0,135.0,0.06896551724137931,0.0,0.06896551724137931,0.33333333333333337,0.8333333333333334
native_l2,FractionCSP3,14,positive,3,60.0,120.0,0.0449438202247191,0.0,0.0449438202247191,0.5151515151515151,0.8333333333333334
native_l2,FractionCSP3,14,positive,4,90.0,105.0,0.034482758620689655,0.0,0.034482758620689655,0.7592592592592593,0.8333333333333334
native_l2,FractionCSP3,14,positive,5,120.0,90.0,0.030612244897959183,0.0,0.030612244897959183,0.7727272727272728,0.8333333333333334
native_l2,FractionCSP3,14,positive,6,75.0,75.0,0.021052631578947368,0.0,0.021052631578947368,0.7592592592592593,0.8333333333333334
native_l2,FractionCSP3,14,positive,7,105.0,60.0,0.0196078431372549,0.0,0.0196078431372549,0.803921568627451,0.8333333333333334
native_l2,FractionCSP3,14,positive,8,150.0,45.0,0.01904761904761905,0.0,0.01904761904761905,0.8106060606060607,0.8333333333333334
native_l2,FractionCSP3,14,positive,9,135.0,30.0,0.010526315789473684,0.0,0.010526315789473684,0.7777777777777778,0.8333333333333334
native_l2,FractionCSP3,15,negative,0,-15.0,-15.0,1.0,0.03571428571428571,0.9642857142857143,-8.326672684688674e-17,0.2142857142857142
native_l2,FractionCSP3,15,negative,1,-30.0,-75.0,0.1780821917808219,0.014705882352941176,0.16337630942788073,-0.09821428571428581,0.2142857142857142
native_l2,FractionCSP3,15,negative,2,-90.0,-90.0,0.1095890410958904,0.01282051282051282,0.09676852827537759,0.14285714285714277,0.2142857142857142
native_l2,FractionCSP3,15,negative,3,-45.0,-105.0,0.08974358974358974,0.011627906976744186,0.07811568276684555,-0.11904761904761912,0.2142857142857142
native_l2,FractionCSP3,15,negative,4,-75.0,-150.0,0.08333333333333333,0.0,0.08333333333333333,0.056390977443608936,0.2142857142857142
native_l2,FractionCSP3,15,negative,5,-60.0,-135.0,0.06493506493506493,0.0,0.06493506493506493,0.02678571428571419,0.2142857142857142
native_l2,FractionCSP3,15,negative,6,-150.0,-120.0,0.06097560975609756,0.0,0.06097560975609756,0.2142857142857142,0.2142857142857142
native_l2,FractionCSP3,15,negative,7,-105.0,-60.0,0.05263157894736842,0.0,0.05263157894736842,0.2142857142857142,0.2142857142857142
native_l2,FractionCSP3,15,negative,8,-120.0,-45.0,0.05154639175257732,0.0,0.05154639175257732,0.17080745341614897,0.2142857142857142
native_l2,FractionCSP3,15,negative,9,-135.0,-30.0,0.04,0.0,0.04,0.16666666666666657,0.2142857142857142
native_l2,FractionCSP3,15,positive,0,15.0,150.0,1.0,0.02127659574468085,0.9787234042553191,8.326672684688674e-17,0.7857142857142858
native_l2,FractionCSP3,15,positive,1,30.0,135.0,0.09859154929577464,0.02127659574468085,0.07731495355109379,0.5129870129870131,0.7857142857142858
native_l2,FractionCSP3,15,positive,2,45.0,120.0,0.07692307692307693,0.02127659574468085,0.05564648117839607,0.5000000000000001,0.7857142857142858
native_l2,FractionCSP3,15,positive,3,75.0,105.0,0.05263157894736842,0.02127659574468085,0.031354983202687564,0.7330827067669173,0.7857142857142858
native_l2,FractionCSP3,15,positive,4,90.0,90.0,0.05194805194805195,0.02127659574468085,0.0306714562033711,0.7301587301587302,0.7857142857142858
native_l2,FractionCSP3,15,positive,5,60.0,75.0,0.05128205128205128,0.02127659574468085,0.03000545553737043,0.7190476190476192,0.7857142857142858
native_l2,FractionCSP3,15,positive,6,120.0,60.0,0.04597701149425287,0.02127659574468085,0.024700415749572022,0.6566820276497697,0.7857142857142858
native_l2,FractionCSP3,15,positive,7,150.0,45.0,0.04411764705882353,0.02127659574468085,0.02284105131414268,0.7788649706457926,0.7857142857142858
native_l2,FractionCSP3,15,positive,8,135.0,30.0,0.036585365853658534,0.02127659574468085,0.015308770108977684,0.5857142857142859,0.7857142857142858
native_l2,FractionCSP3,15,positive,9,105.0,15.0,0.015151515151515152,0.015384615384615385,0.00023310023310023353,0.5357142857142858,0.6493506493506495
native_l2,FractionCSP3,16,negative,0,-15.0,-15.0,1.0,0.041666666666666664,0.9583333333333334,-6.938893903907228e-18,0.0588235294117647
native_l2,FractionCSP3,16,negative,1,-30.0,-105.0,0.8490566037735849,0.0297029702970297,0.8193536334765552,-6.938893903907228e-18,0.0588235294117647
native_l2,FractionCSP3,16,negative,2,-75.0,-120.0,0.11627906976744186,0.023255813953488372,0.09302325581395349,-0.003676470588235302,0.0588235294117647
native_l2,FractionCSP3,16,negative,3,-120.0,-150.0,0.075,0.017857142857142856,0.05714285714285714,-0.032085561497326213,0.0588235294117647
native_l2,FractionCSP3,16,negative,4,-105.0,-135.0,0.075,0.017857142857142856,0.05714285714285714,-0.032085561497326213,0.0588235294117647
native_l2,FractionCSP3,16,negative,5,-45.0,-60.0,0.06741573033707865,0.015625,0.05179073033707865,-0.04643962848297214,0.0588235294117647
native_l2,FractionCSP3,16,negative,6,-90.0,-45.0,0.06382978723404255,0.015625,0.04820478723404255,0.0032679738562091457,0.0588235294117647
native_l2,FractionCSP3,16,negative,7,-60.0,-30.0,0.05263157894736842,0.013333333333333334,0.03929824561403508,-0.08403361344537816,0.0588235294117647
native_l2,FractionCSP3,16,negative,8,-135.0,-75.0,0.05128205128205128,0.01282051282051282,0.038461538461538464,-0.032085561497326213,0.0588235294117647
native_l2,FractionCSP3,16,negative,9,-150.0,-90.0,0.04,0.011494252873563218,0.028505747126436783,-0.08403361344537816,0.0588235294117647
native_l2,FractionCSP3,16,positive,0,15.0,150.0,1.0,0.017857142857142856,0.9821428571428571,6.938893903907228e-18,0.9411764705882353
native_l2,FractionCSP3,16,positive,1,30.0,135.0,0.12790697674418605,0.017857142857142856,0.1100498338870432,0.2745098039215686,0.9411764705882353
native_l2,FractionCSP3,16,positive,2,60.0,120.0,0.09195402298850575,0.017857142857142856,0.0740968801313629,0.5294117647058824,0.9411764705882353
native_l2,FractionCSP3,16,positive,3,45.0,105.0,0.04878048780487805,0.017857142857142856,0.030923344947735194,0.7536764705882353,0.9411764705882353
native_l2,FractionCSP3,16,positive,4,135.0,90.0,0.03125,0.017857142857142856,0.013392857142857144,0.9411764705882353,0.9411764705882353
native_l2,FractionCSP3,16,positive,5,105.0,75.0,0.02040816326530612,0.017857142857142856,0.0025510204081632647,0.9411764705882353,0.9411764705882353
native_l2,FractionCSP3,16,positive,6,75.0,60.0,0.011904761904761904,0.017857142857142856,0.005952380952380952,0.8161764705882353,0.9411764705882353
native_l2,FractionCSP3,16,positive,7,90.0,45.0,0.011494252873563218,0.017857142857142856,0.006362889983579638,0.9411764705882353,0.9411764705882353
