method,scale,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_sa_score_delta
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,19,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,19,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,19,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,19,minimize,0.0,21,10,False,-17.0,15.0,0.075,3.815673703849
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,19,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,19,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,19,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,20,maximize,0.0,21,11,True,120.0,45.0,0.0666666666666666,3.377684580116589
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,20,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,20,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,20,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,20,minimize,0.0,21,11,True,31.0,-15.0,0.0615384615384615,-0.7488997622900566
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,20,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,20,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,20,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,21,maximize,0.0,21,11,True,124.0,30.0,0.0444444444444444,6.08411983205044
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,21,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,21,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,21,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,21,minimize,0.0,21,11,True,29.0,-15.0,0.0,5.110212969914329
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,21,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,21,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,21,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,22,maximize,0.0,21,11,True,128.0,45.0,0.0410958904109589,2.8893141035509275
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,22,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,22,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,22,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,22,minimize,0.0,21,11,True,25.0,-15.0,0.0,4.179907150471391
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,22,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,22,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,22,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,23,maximize,0.0,21,11,True,136.0,30.0,0.0434782608695652,6.255010302955236
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,23,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,23,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,23,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,23,minimize,0.0,21,11,True,17.0,-15.0,0.0,5.011681503088726
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,23,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,23,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,23,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,24,maximize,0.0,21,11,True,136.0,90.0,0.024390243902439,6.169488492207064
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,24,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,24,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,24,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,24,minimize,0.0,21,11,True,17.0,-15.0,0.0,5.516314890750168
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,24,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,24,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,24,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,25,maximize,0.0,21,11,True,124.0,45.0,0.029126213592233,5.59107283588339
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,25,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,25,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,25,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,25,minimize,0.0,21,11,True,29.0,-15.0,0.0,2.961864275652795
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,25,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,25,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,25,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,26,maximize,0.0,21,11,True,134.0,30.0,0.0240963855421686,5.659862656441323
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,26,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,26,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,26,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,26,minimize,0.0,21,11,True,19.0,-15.0,0.0,4.053234754059113
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,26,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,26,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,26,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,27,maximize,0.0,21,11,True,128.0,90.0,0.0476190476190476,5.509546062155748
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,27,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,27,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,27,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,27,minimize,0.0,21,11,True,25.0,-15.0,0.0,4.856372460698852
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,27,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,27,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,27,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,28,maximize,0.0,21,11,True,136.0,30.0,0.1481481481481481,5.783996300054441
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,28,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,28,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,28,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,28,minimize,0.0,21,11,True,16.0,-15.0,0.0588235294117647,0.7808592621882458
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,28,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,28,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,28,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,29,maximize,0.0,21,11,True,139.0,30.0,0.0327868852459016,6.84883728986946
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,29,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,29,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,29,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,29,minimize,0.0,21,11,True,14.0,-15.0,0.0,5.676572475601677
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,29,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,29,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,29,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,30,maximize,0.0,21,10,True,130.0,30.0,0.027027027027027,6.545081882717172
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,30,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,30,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,30,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,30,minimize,0.0,21,10,True,23.0,120.0,0.0285714285714285,3.535044119086905
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,30,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,30,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,30,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,31,maximize,0.0,21,11,True,134.0,45.0,0.0526315789473684,2.193958742341442
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,31,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,31,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,31,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,31,minimize,0.0,21,11,True,18.0,-15.0,0.0256410256410256,-0.5667214843715644
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,31,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,31,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,31,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,32,maximize,0.0,21,11,True,140.0,45.0,0.075,5.5264122823432
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,32,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,32,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,32,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,32,minimize,0.0,21,11,True,13.0,-15.0,0.0,4.681788651080812
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,32,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,32,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,32,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,33,maximize,0.0,21,11,True,142.0,30.0,0.0759493670886076,5.518692623550819
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,33,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,33,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,33,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,33,minimize,0.0,21,11,True,10.0,-15.0,0.0344827586206896,0.52797181208701
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,33,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,33,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,33,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,34,maximize,0.0,21,11,True,121.0,75.0,0.0303030303030303,3.8297411178718495
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,34,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,34,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,34,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,34,minimize,0.0,21,11,True,32.0,-15.0,0.0,3.176567516414954
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,34,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,34,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,34,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,35,maximize,0.0,21,11,True,125.0,75.0,0.0405405405405405,5.939404456920739
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,35,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,35,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,35,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,35,minimize,0.0,21,11,True,28.0,-15.0,0.0,4.925647775420387
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,35,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,35,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,35,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,36,maximize,0.0,21,10,True,130.0,60.0,0.03,5.604733726403607
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,36,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,36,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,36,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,36,minimize,0.0,21,10,False,-84.0,15.0,0.0497512437810945,5.585596994677848
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,36,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,36,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,36,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,37,maximize,0.0,21,11,True,128.0,60.0,0.0476190476190476,5.959629235570233
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,37,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,37,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,37,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,37,minimize,0.0,21,11,True,25.0,-15.0,0.0,5.0990168722827
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,37,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,37,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,37,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,38,maximize,0.0,21,11,True,133.0,45.0,0.0465116279069767,4.713623639456399
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,38,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,38,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,38,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,38,minimize,0.0,21,11,True,20.0,-15.0,0.0,3.636687725190479
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,38,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,38,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,38,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,39,maximize,0.0,21,11,True,140.0,105.0,0.0256410256410256,5.649129702155291
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,39,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,39,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,39,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,39,minimize,0.0,21,11,True,13.0,-15.0,0.0,4.995956100698395
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,39,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,39,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,39,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,40,maximize,0.0,21,11,True,138.0,45.0,0.0535714285714285,3.4319229981965185
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,40,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,40,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,40,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,40,minimize,0.0,21,11,True,15.0,-15.0,0.0,5.159094601574745
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,40,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,40,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,40,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,41,maximize,0.0,21,11,True,129.0,60.0,0.0535714285714285,4.849127476831068
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,41,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,41,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,41,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,41,minimize,0.0,21,11,True,24.0,-15.0,0.0,4.920602284950117
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,41,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,41,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,41,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,42,maximize,0.0,21,11,True,131.0,60.0,0.0123456790123456,4.23516254091355
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,42,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,42,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,42,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,42,minimize,0.0,21,11,True,22.0,-15.0,0.0,4.435908578674518
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,42,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,42,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,42,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,43,maximize,0.0,21,11,True,136.0,60.0,0.0980392156862745,3.3351651572700867
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,43,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,43,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,43,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,43,minimize,0.0,21,11,True,17.0,-15.0,0.0,5.262964266315777
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,43,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,43,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,43,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,44,maximize,0.0,21,11,True,126.0,30.0,0.0390625,6.3213775147142925
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,44,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,44,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,44,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,44,minimize,0.0,21,11,True,27.0,-15.0,0.0,4.886131532260414
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,44,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,44,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,44,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,45,maximize,0.0,21,11,True,127.0,60.0,0.0923076923076923,3.079316011436032
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,45,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,45,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,45,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,45,minimize,0.0,21,11,True,26.0,-15.0,0.0,4.926653328102807
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,45,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,45,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,45,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,46,maximize,0.0,21,11,True,128.0,60.0,0.0547945205479452,6.105573243690399
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,46,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,46,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,46,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,46,minimize,0.0,21,11,True,25.0,-15.0,0.0,5.16105320284403
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,46,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,46,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,46,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,47,maximize,0.0,21,10,True,128.0,75.0,0.0416666666666666,6.228703411971463
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,47,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,47,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,47,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,47,minimize,0.0,21,10,False,-4.0,15.0,0.0777777777777777,2.6736768647982423
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,47,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,47,minimize,0.4,21,0,False,,,,
