method,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_scaffold_retained,selected_canonical_smiles
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46,minimize,0.4,100,14,True,8.0,-31.818181818181813,0.5348837209302325,False,CC(C)OC(=O)CN1C(=O)c2ccccc2C1=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46,minimize,0.6,100,2,False,-4.0,10.606060606060595,0.6530612244897959,True,CC(O)=Cc1ccccc1C(=O)C(C)(C)OC(=O)CN1C(=O)c2ccccc2C1=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,maximize,0.0,100,82,True,100.0,143.93939393939394,0.07894736842105263,False,CCC=CN=CNCCC=CCCCCN=CCCCCC=CN=CN=CC=CN=CCCN=CC(=N)CCN1C=CN=CCCCCCN=CC1=CC=CN(C=CC=CCCNC=CC=CCNN=CN)CCC=CC=CCCCCC=CC=CCCCCC=CC=CCCCCCC=CC=CCCCCCC=NC=CCCCCCCC=NCCCCCC
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,maximize,0.2,100,22,True,6.0,28.787878787878782,0.32926829268292684,False,C=C[C@H](F)C1=CC=CC(=CC=CCC(N)=O)Cc2cc(C(F)(F)F)nc(n2)C2CCCC12
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,maximize,0.4,100,12,True,5.0,25.75757575757575,0.4857142857142857,False,C=CC(=O)NC=CC(=CC=CCC(N)=O)Cc1cc(C(F)(F)F)nc(C2CCCC2)n1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,maximize,0.6,100,9,True,2.0,10.606060606060595,0.7636363636363637,True,NC(=O)Cc1ccc(Cc2cc(C(F)(F)F)nc(C3CCCC3)n2)cc1C=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,minimize,0.0,100,82,True,25.0,-110.60606060606061,0.0,,N
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,minimize,0.2,100,22,True,14.0,-43.93939393939394,0.22033898305084745,False,NC(=O)CC1=CC=C(Cl)CC=C1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,minimize,0.4,100,12,True,2.0,-22.727272727272734,0.6,False,NC(=O)CC=CC=CCc1cc(C(F)(F)F)nc(C2CCCC2)n1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,minimize,0.6,100,9,True,2.0,-22.727272727272734,0.6,False,NC(=O)CC=CC=CCc1cc(C(F)(F)F)nc(C2CCCC2)n1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,maximize,0.0,100,90,True,113.0,150.0,0.09917355371900827,,C=C(C=C[CH]NC=CC=CC=CC=CNC=CN=CC=CCCOCCCCCCCCCO)NCC=CC=CNC(CCCCCOCCC=NC=CCCOCC=CCCOCCC=NCCCCCOCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO)COCCCNCCOCCCCCC=CC=NCCCCCCCOCCCCCCC
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,maximize,0.2,100,24,True,15.0,62.121212121212125,0.225,False,CCOC1=CC=CC=C(OCCCCCCCCO)C=CC2C(=O)NC=CC2=Cc2ccccc2Nc2ccccc2C=C1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,maximize,0.4,100,12,True,9.0,31.818181818181813,0.5076923076923077,True,O=C(Cc1ccccc1-n1c2ccccc2c2cc(OCCCCCCCCO)ccc21)NC=CCCF
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,minimize,0.0,100,90,True,28.0,-150.0,0.0,,O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,minimize,0.2,100,24,True,19.0,-53.03030303030303,0.21052631578947367,,OCCCCCCCCO
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,minimize,0.4,100,12,True,13.0,-40.90909090909091,0.5,False,OCCCCCCCCOc1ccccc1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,maximize,0.0,100,84,True,80.0,125.75757575757575,0.08743169398907104,False,CCCCCCCCCCC=CCCCCC=CC=COCCCCCOCOCCCCCC=CCCCCCCCCCNCCCCC=CN=CNCC=CCC(C)NCNC=CNCC1C2=CC3OC4CCN4C2CCOCC2CCN=Cn4c1cnc4C1C[CH]C=CCN4C(CC24)NC=NC31
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,maximize,0.2,100,17,True,8.0,65.15151515151516,0.22857142857142856,False,C[C]1CCn2cc1nc2C(C)(C)OC(=O)NC1CCC[C@H]1CNC=NC(C#N)=CC=CC=CN
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,maximize,0.4,100,10,True,1.0,50.0,0.43373493975903615,False,CC(C)(C)OC(=O)N1CCC[C@H]1CNC=NC(C#N)=CC=Cc1ccc[nH]1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,maximize,0.6,100,7,False,0.0,-19.69696969696969,0.7096774193548387,False,CC(C)(C)OC(=O)N1CCC[C@H]1CNc1cccccccc(C#N)n1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,minimize,0.0,100,84,True,25.0,-150.0,0.0,,C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,minimize,0.2,100,17,True,9.0,-28.787878787878782,0.35714285714285715,False,CC(C)(C)OC(=O)N1CCC[C@H]1c1cnc[nH]1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,minimize,0.4,100,10,True,7.0,-25.757575757575765,0.47058823529411764,False,CC(C)(C)OC(=O)N1CCC[C@H]1CNC=NCC#N
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,minimize,0.6,100,7,False,-0.0,-19.69696969696969,0.7096774193548387,False,CC(C)(C)OC(=O)N1CCC[C@H]1CNc1cccccccc(C#N)n1
ChemSpacE extreme-SVM,FractionCSP3,0,maximize,0.0,100,98,True,1.0,22.72727272727272,0.0,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,FractionCSP3,0,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,0,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,0,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,0,minimize,0.0,100,98,False,-0.0,-150.0,0.0333333333333333,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNC=NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,0,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,0,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,0,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,1,maximize,0.0,100,98,True,0.8333333333333334,10.606060606060595,0.0317460317460317,False,CCC1COCCC(C)(CC)CCOCCN1
ChemSpacE extreme-SVM,FractionCSP3,1,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,1,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,1,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,1,minimize,0.0,100,98,True,0.1666666666666666,-150.0,0.0163934426229508,,NNNNC=NC=NNNNNNNNC=NNNNNNNC=NC=NNNNNNC=NC=NNNNNNC=NC=NNNNNNC=NNNNNNC=NNNNNNC=NNNNNC=NNNNNNC=NNNNC=NC=NNNNNC=NNNNNNC=NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,1,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,1,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,1,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,2,maximize,0.0,100,98,True,0.7142857142857143,13.636363636363626,0.048780487804878,,CCCCCCOCCCC(C)CCCC
ChemSpacE extreme-SVM,FractionCSP3,2,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,2,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,2,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,2,minimize,0.0,100,98,True,0.2857142857142857,-150.0,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=NC=C=C=C=NC=NC=NC=NNN
ChemSpacE extreme-SVM,FractionCSP3,2,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,2,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,2,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,3,maximize,0.0,100,98,True,0.4117647058823529,13.636363636363626,0.0519480519480519,,CCC[C@H](CC)CCOCC(C)(C)OCC(C)Cl
ChemSpacE extreme-SVM,FractionCSP3,3,maximize,0.2,100,2,True,0.1895424836601307,4.5454545454545325,0.2261904761904762,False,COC(O)(CN1C=CC(Cl)=CC1[C@@H]1CCC(F)(F)C1)[C@@H]1CCOC1C
ChemSpacE extreme-SVM,FractionCSP3,3,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,3,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,3,minimize,0.0,100,98,True,0.5882352941176471,-150.0,0.0319148936170212,,NC=NC=C=C=C=C=C=NC=NC=C=C=C=C=C=C=NC=NC=C=C=C=C=C=NC=NC=C=C=C=C=NC=NC=NC=C=C=NC=NC=NC=C=C=NC=NC=C=C=C=NC=NC=C=C=C=NC=NC=C=C=C=C=NC=C=C=C=C=C=C=C=C=C=C=C=NC=C=C=C=C=NC=NC=C=C=C=C=NC=C=NC=C=C=NC=C=NC=NC=NC=C=NC=C=NC=NC=NC=NC=NC=C=NC=NC=NC=NC=NC=NC=NC=NC=NNNNNN
ChemSpacE extreme-SVM,FractionCSP3,3,minimize,0.2,100,2,True,0.3104575163398693,-4.545454545454561,0.2209302325581395,False,C=CC1[C@H]([C](ONc2ccc(Cl)cc2)C(=O)On2ccnc2)CCC1(F)F
ChemSpacE extreme-SVM,FractionCSP3,3,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,3,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,4,maximize,0.0,100,98,True,0.6470588235294118,19.69696969696969,0.0416666666666666,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,FractionCSP3,4,maximize,0.2,100,1,True,0.2184873949579832,4.5454545454545325,0.2077922077922078,False,CCNC1c2ccccc2C=CCC1C(C)NC(=O)COC(C)(C)C
ChemSpacE extreme-SVM,FractionCSP3,4,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,4,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,4,minimize,0.0,100,98,True,0.3529411764705882,-150.0,0.0204081632653061,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,4,minimize,0.2,100,1,False,-0.2184873949579832,4.5454545454545325,0.2077922077922078,False,CCNC1c2ccccc2C=CCC1C(C)NC(=O)COC(C)(C)C
ChemSpacE extreme-SVM,FractionCSP3,4,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,4,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,5,maximize,0.0,100,100,True,0.6190476190476191,16.666666666666657,0.0714285714285714,False,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1(C)CCCCCC1OCC(C)CCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,FractionCSP3,5,maximize,0.2,100,1,True,0.0281385281385282,1.5151515151515014,0.5647058823529412,False,CCN(CCc1cc(C)n(-c2nnc(-c3ccc(OC(C)C)c(C#N)c3)s2)n1)CC(=O)O
ChemSpacE extreme-SVM,FractionCSP3,5,maximize,0.4,100,1,True,0.0281385281385282,1.5151515151515014,0.5647058823529412,False,CCN(CCc1cc(C)n(-c2nnc(-c3ccc(OC(C)C)c(C#N)c3)s2)n1)CC(=O)O
ChemSpacE extreme-SVM,FractionCSP3,5,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,5,minimize,0.0,100,100,True,0.3809523809523809,-150.0,0.01,,NNC=NC=NC=NC=NNC=NC=NC=NC=NNNC=NC=NC=NC=NNC=NC=NC=NC=NNNC=NC=NC=NNNNC=NC=NNNC=NC=NC=NNC=NC=NC=NNC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,5,minimize,0.2,100,1,False,-0.0281385281385282,1.5151515151515014,0.5647058823529412,False,CCN(CCc1cc(C)n(-c2nnc(-c3ccc(OC(C)C)c(C#N)c3)s2)n1)CC(=O)O
ChemSpacE extreme-SVM,FractionCSP3,5,minimize,0.4,100,1,False,-0.0281385281385282,1.5151515151515014,0.5647058823529412,False,CCN(CCc1cc(C)n(-c2nnc(-c3ccc(OC(C)C)c(C#N)c3)s2)n1)CC(=O)O
ChemSpacE extreme-SVM,FractionCSP3,5,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,6,maximize,0.0,100,100,True,0.6,19.69696969696969,0.0266666666666666,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,FractionCSP3,6,maximize,0.2,100,2,True,0.0761904761904761,-1.5151515151515298,0.392156862745098,False,COc1ncc(F)cc1C1CCCN1CC1=CNN=CC(C(=O)NCC(C)OO)C=CN1
ChemSpacE extreme-SVM,FractionCSP3,6,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,6,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,6,minimize,0.0,100,100,True,0.4,-150.0,0.0266666666666666,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,6,minimize,0.2,100,2,False,-0.0761904761904761,-1.5151515151515298,0.392156862745098,False,COc1ncc(F)cc1C1CCCN1CC1=CNN=CC(C(=O)NCC(C)OO)C=CN1
ChemSpacE extreme-SVM,FractionCSP3,6,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,6,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,7,maximize,0.0,100,98,True,0.8571428571428572,4.5454545454545325,0.0222222222222222,False,CC1N[C@@H](C)NCCO1
ChemSpacE extreme-SVM,FractionCSP3,7,maximize,0.2,100,1,False,-0.0178571428571427,-4.545454545454561,0.2666666666666666,False,COC=C1C=C(C#N)N=C=C1N
ChemSpacE extreme-SVM,FractionCSP3,7,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,7,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,7,minimize,0.0,100,98,True,0.1428571428571428,-150.0,0.0289855072463768,,C=NC=C=C=C=C=C=C=C=NC=C=C=C=C=C=C=C=C=NC=C=C=C=C=C=C=C=NC=C=C=C=C=C=C=NC=NC=C=C=C=C=NC=NC=C=C=C=NC=NC=C=C=C=C=NC=C=C=C=C=C=NC=C=C=C=C=NC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=NC=C=C=C=C=C=C=NC=C=C=NC=C=C=C=C=C=C=NC=C=C=NC=C=NC=C=C=C=NC=NC=NC=NC=NC=NC=NC=NC=NNNN
ChemSpacE extreme-SVM,FractionCSP3,7,minimize,0.2,100,1,True,0.0178571428571427,-4.545454545454561,0.2666666666666666,False,COC=C1C=C(C#N)N=C=C1N
ChemSpacE extreme-SVM,FractionCSP3,7,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,7,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,8,maximize,0.0,100,98,True,0.3333333333333333,7.575757575757564,0.1097560975609756,False,CCCOCC(C)(O)NC1CCCC2CCC(COCC2CC)C1
ChemSpacE extreme-SVM,FractionCSP3,8,maximize,0.2,100,1,True,0.0952380952380952,4.5454545454545325,0.5263157894736842,False,CCOC(=O)C1C=CC(N2CCC(O)(CC3CCCCC3)CC2)C=C1
ChemSpacE extreme-SVM,FractionCSP3,8,maximize,0.4,100,1,True,0.0952380952380952,4.5454545454545325,0.5263157894736842,False,CCOC(=O)C1C=CC(N2CCC(O)(CC3CCCCC3)CC2)C=C1
ChemSpacE extreme-SVM,FractionCSP3,8,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,8,minimize,0.0,100,98,True,0.6666666666666666,-150.0,0.0,,C=NC=C=C=C=C=C=C=C=NC=C=C=C=C=C=C=NC=NC=C=C=C=C=C=C=C=NC=C=C=C=C=C=C=NC=NC=C=C=C=C=NC=NC=C=C=C=NC=NC=C=C=C=NC=NC=C=C=C=C=NC=C=C=C=C=NC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=NC=C=C=C=C=C=NC=C=C=NC=C=C=C=C=C=C=C=NC=C=C=NC=C=NC=C=C=NC=NC=NC=NC=NC=NC=NC=NC=NNNN
ChemSpacE extreme-SVM,FractionCSP3,8,minimize,0.2,100,1,False,-0.0952380952380952,4.5454545454545325,0.5263157894736842,False,CCOC(=O)C1C=CC(N2CCC(O)(CC3CCCCC3)CC2)C=C1
ChemSpacE extreme-SVM,FractionCSP3,8,minimize,0.4,100,1,False,-0.0952380952380952,4.5454545454545325,0.5263157894736842,False,CCOC(=O)C1C=CC(N2CCC(O)(CC3CCCCC3)CC2)C=C1
ChemSpacE extreme-SVM,FractionCSP3,8,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,9,maximize,0.0,100,98,True,0.4285714285714286,4.5454545454545325,0.1702127659574468,,CCCNNC(O)(O)C(C)OC
ChemSpacE extreme-SVM,FractionCSP3,9,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,9,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,9,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,9,minimize,0.0,100,98,True,0.5714285714285714,-150.0,0.027027027027027,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,9,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,9,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,9,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,10,maximize,0.0,100,98,True,0.7142857142857143,19.69696969696969,0.0161290322580645,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,FractionCSP3,10,maximize,0.2,100,1,True,0.1542857142857143,4.5454545454545325,0.4268292682926829,True,CCC(C)CC(O)CNCC(C)C(=O)NCc1ccc(-c2c[nH]c3cc(F)ccc23)cn1
ChemSpacE extreme-SVM,FractionCSP3,10,maximize,0.4,100,1,True,0.1542857142857143,4.5454545454545325,0.4268292682926829,True,CCC(C)CC(O)CNCC(C)C(=O)NCc1ccc(-c2c[nH]c3cc(F)ccc23)cn1
ChemSpacE extreme-SVM,FractionCSP3,10,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,10,minimize,0.0,100,98,True,0.2857142857142857,-150.0,0.0192307692307692,,NC=NC=NC=C=NC=NC=NC=NC=NC=NC=NC=NC=NC=C=NC=NC=NC=NC=NC=NC=NNC=NC=C=C=NNNC=NC=NC=NC=NC=C=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NNC=NNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,10,minimize,0.2,100,1,False,-0.1542857142857143,4.5454545454545325,0.4268292682926829,True,CCC(C)CC(O)CNCC(C)C(=O)NCc1ccc(-c2c[nH]c3cc(F)ccc23)cn1
ChemSpacE extreme-SVM,FractionCSP3,10,minimize,0.4,100,1,False,-0.1542857142857143,4.5454545454545325,0.4268292682926829,True,CCC(C)CC(O)CNCC(C)C(=O)NCc1ccc(-c2c[nH]c3cc(F)ccc23)cn1
ChemSpacE extreme-SVM,FractionCSP3,10,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,11,maximize,0.0,100,98,True,0.5454545454545455,16.666666666666657,0.075,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,FractionCSP3,11,maximize,0.2,100,1,True,0.1818181818181818,4.5454545454545325,0.3846153846153846,False,CCNC(=O)C1SC=C2C(=O)CCCC21
ChemSpacE extreme-SVM,FractionCSP3,11,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,11,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,11,minimize,0.0,100,98,True,0.4545454545454545,-150.0,0.0114942528735632,,NC=NC=C=C=C=C=NC=NC=NC=C=C=C=C=C=NC=NC=C=C=C=C=NC=NC=NC=C=C=C=NC=NC=NC=C=C=NC=NC=NC=C=C=NC=NC=C=C=C=NC=NC=C=C=C=NC=NC=C=C=NC=NC=C=C=C=C=NC=C=C=C=C=NC=NC=C=C=NC=NC=NC=C=C=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NC=NNC=NNNC=NNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,11,minimize,0.2,100,1,False,-0.1818181818181818,4.5454545454545325,0.3846153846153846,False,CCNC(=O)C1SC=C2C(=O)CCCC21
ChemSpacE extreme-SVM,FractionCSP3,11,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,11,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,12,maximize,0.0,100,98,True,0.4705882352941176,19.69696969696969,0.0357142857142857,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,FractionCSP3,12,maximize,0.2,100,2,True,0.0495356037151702,4.5454545454545325,0.3918918918918919,False,CC(C)(C)OCC(=O)C1CNC(C(=O)Nc2ccc(Cl)c(Cl)c2)C(CO)C1
ChemSpacE extreme-SVM,FractionCSP3,12,maximize,0.4,100,1,False,-0.3188854489164087,-4.545454545454561,0.4324324324324324,False,C=C(Cl)C=CC(=O)N=CC1=CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)C(CO)C1
ChemSpacE extreme-SVM,FractionCSP3,12,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,FractionCSP3,12,minimize,0.0,100,98,True,0.5294117647058824,-150.0,0.0175438596491228,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,FractionCSP3,12,minimize,0.2,100,2,True,0.3188854489164087,-4.545454545454561,0.4324324324324324,False,C=C(Cl)C=CC(=O)N=CC1=CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)C(CO)C1
ChemSpacE extreme-SVM,FractionCSP3,12,minimize,0.4,100,1,True,0.3188854489164087,-4.545454545454561,0.4324324324324324,False,C=C(Cl)C=CC(=O)N=CC1=CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)C(CO)C1
ChemSpacE extreme-SVM,FractionCSP3,12,minimize,0.6,100,0,False,,,,,
