method,property,alpha,latent_displacement,requested_candidates,valid_count,valid_fraction,changed_from_seed_count,changed_from_seed_fraction_all,changed_from_seed_fraction_valid,median_property,median_property_delta,median_expected_signed_improvement,expected_sign_fraction_valid,median_seed_similarity,q25_seed_similarity,q75_seed_similarity,scaffold_evaluable_count,scaffold_retention_fraction
MolecuLA raw OLS (seed-excluded),FractionCSP3,107.57575757575756,107.57575757575756,50,50,1.0,50,1.0,1.0,0.9641025641025641,0.6568627450980392,0.6568627450980392,1.0,0.062198649951783994,0.038685094290880906,0.07914278269932257,43,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,110.60606060606062,110.60606060606062,50,50,1.0,50,1.0,1.0,0.9681818181818183,0.6568627450980392,0.6568627450980392,1.0,0.054804804804804805,0.03345280764635603,0.07343974175035868,42,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,113.63636363636363,113.63636363636363,50,50,1.0,50,1.0,1.0,0.9710084033613445,0.6705128205128206,0.6705128205128206,1.0,0.059190249369571304,0.03501234821979831,0.07343974175035868,40,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,116.66666666666669,116.66666666666669,50,50,1.0,50,1.0,1.0,0.9736111111111111,0.6708333333333334,0.6708333333333334,1.0,0.05613048368953881,0.04193376068376068,0.07343974175035868,45,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,119.69696969696969,119.69696969696969,50,50,1.0,50,1.0,1.0,0.9713257965056525,0.6483410138248848,0.6483410138248848,1.0,0.05918367346938776,0.03641679957469431,0.07221686746987951,42,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,122.72727272727275,122.72727272727275,50,50,1.0,50,1.0,1.0,0.97003367003367,0.6443140193140193,0.6443140193140193,1.0,0.049281521959117586,0.034209470304975925,0.07107142857142856,39,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,125.75757575757575,125.75757575757575,50,50,1.0,50,1.0,1.0,0.9591836734693877,0.6454401454401455,0.6454401454401455,1.0,0.052289815447710185,0.03590455049944506,0.0681175805539853,35,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,128.7878787878788,128.7878787878788,50,50,1.0,50,1.0,1.0,0.9736659736659736,0.641969696969697,0.641969696969697,1.0,0.050031269543464665,0.03186446629213483,0.06839080459770115,31,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,131.8181818181818,131.8181818181818,50,50,1.0,50,1.0,1.0,0.9853462157809985,0.641969696969697,0.641969696969697,1.0,0.056933744221879815,0.03571428571428571,0.0703169014084507,30,0.0
MolecuLA raw OLS (seed-excluded),FractionCSP3,134.84848484848487,134.84848484848487,50,50,1.0,50,1.0,1.0,0.9866207266869519,0.6486013986013986,0.6486013986013986,1.0,0.052289815447710185,0.033122119815668205,0.07719155844155844,30,0.0
