method,property,seed_id,confound,spearman_alpha_confound,linear_slope_confound_per_alpha
MolecuLA raw OLS (seed-excluded),BertzCT,18,selfies_len_tokens,0.9845315550382147,0.6115782178217822
MolecuLA raw OLS (seed-excluded),BertzCT,18,branch_token_count,0.8504999930581648,0.03872475247524752
MolecuLA raw OLS (seed-excluded),BertzCT,18,ring_token_count,0.9207717910115432,0.056645544554455446
MolecuLA raw OLS (seed-excluded),BertzCT,18,token_entropy,0.4880990962821513,0.006551370224997125
MolecuLA raw OLS (seed-excluded),BertzCT,19,selfies_len_tokens,0.9920052554252837,0.6098198019801981
MolecuLA raw OLS (seed-excluded),BertzCT,19,branch_token_count,0.9589299066349976,0.05581980198019802
MolecuLA raw OLS (seed-excluded),BertzCT,19,ring_token_count,0.87181775618754,0.060368316831683165
MolecuLA raw OLS (seed-excluded),BertzCT,19,token_entropy,0.5241652926694875,0.006445795813677989
MolecuLA raw OLS (seed-excluded),BertzCT,20,selfies_len_tokens,0.9838053139154967,0.6393603960396039
MolecuLA raw OLS (seed-excluded),BertzCT,20,branch_token_count,0.7403598672684516,0.04228514851485149
MolecuLA raw OLS (seed-excluded),BertzCT,20,ring_token_count,0.9135733632511558,0.06272673267326732
MolecuLA raw OLS (seed-excluded),BertzCT,20,token_entropy,0.49528307792882453,0.0043036331111697464
MolecuLA raw OLS (seed-excluded),BertzCT,21,selfies_len_tokens,0.9904224548856823,0.609411881188119
MolecuLA raw OLS (seed-excluded),BertzCT,21,branch_token_count,0.6326659039805284,0.022821782178217818
MolecuLA raw OLS (seed-excluded),BertzCT,21,ring_token_count,0.835119972719857,0.053776237623762387
MolecuLA raw OLS (seed-excluded),BertzCT,21,token_entropy,0.43793435765004085,0.0030685738004531736
MolecuLA raw OLS (seed-excluded),BertzCT,22,selfies_len_tokens,0.988074771029114,0.6224673267326734
MolecuLA raw OLS (seed-excluded),BertzCT,22,branch_token_count,0.9516633820743547,0.06631089108910893
MolecuLA raw OLS (seed-excluded),BertzCT,22,ring_token_count,0.9323150444229167,0.0719920792079208
MolecuLA raw OLS (seed-excluded),BertzCT,22,token_entropy,0.6686426084610072,0.005114542837503799
MolecuLA raw OLS (seed-excluded),BertzCT,23,selfies_len_tokens,0.9923409356280569,0.5607227722772278
MolecuLA raw OLS (seed-excluded),BertzCT,23,branch_token_count,0.9505777583680104,0.04551485148514852
MolecuLA raw OLS (seed-excluded),BertzCT,23,ring_token_count,0.9498596668910285,0.05340396039603962
MolecuLA raw OLS (seed-excluded),BertzCT,23,token_entropy,0.7414266689023233,0.004970600987536422
MolecuLA raw OLS (seed-excluded),BertzCT,24,selfies_len_tokens,0.9923199078321694,0.5674138613861387
MolecuLA raw OLS (seed-excluded),BertzCT,24,branch_token_count,0.9061066045195576,0.028493069306930695
MolecuLA raw OLS (seed-excluded),BertzCT,24,ring_token_count,0.9522502225673748,0.07147326732673268
MolecuLA raw OLS (seed-excluded),BertzCT,24,token_entropy,0.676600155785493,0.006618284854319449
MolecuLA raw OLS (seed-excluded),BertzCT,25,selfies_len_tokens,0.9891431434942564,0.6130277227722774
MolecuLA raw OLS (seed-excluded),BertzCT,25,branch_token_count,0.8282094759603422,0.03945346534653465
MolecuLA raw OLS (seed-excluded),BertzCT,25,ring_token_count,0.9438716600257588,0.07286534653465347
MolecuLA raw OLS (seed-excluded),BertzCT,25,token_entropy,0.4272737511287833,0.0022866749286877376
MolecuLA raw OLS (seed-excluded),BertzCT,26,selfies_len_tokens,0.9954261082744162,0.5396633663366338
MolecuLA raw OLS (seed-excluded),BertzCT,26,branch_token_count,0.9774430722230545,0.06605148514851486
MolecuLA raw OLS (seed-excluded),BertzCT,26,ring_token_count,0.9620780297748959,0.0685782178217822
MolecuLA raw OLS (seed-excluded),BertzCT,26,token_entropy,0.7151965582378212,0.007451795632467197
MolecuLA raw OLS (seed-excluded),BertzCT,27,selfies_len_tokens,0.9923197605997355,0.5956594059405942
MolecuLA raw OLS (seed-excluded),BertzCT,27,branch_token_count,0.8595069581119261,0.04186732673267327
MolecuLA raw OLS (seed-excluded),BertzCT,27,ring_token_count,0.9352307952412624,0.06061188118811881
MolecuLA raw OLS (seed-excluded),BertzCT,27,token_entropy,0.6020190974900973,0.005692157193064952
MolecuLA raw OLS (seed-excluded),BertzCT,28,selfies_len_tokens,0.9933623204385256,0.5381089108910893
MolecuLA raw OLS (seed-excluded),BertzCT,28,branch_token_count,0.874690690247909,0.030811881188118815
MolecuLA raw OLS (seed-excluded),BertzCT,28,ring_token_count,0.9344510472151977,0.05212475247524754
MolecuLA raw OLS (seed-excluded),BertzCT,28,token_entropy,0.7677653067703358,0.006243601333020743
MolecuLA raw OLS (seed-excluded),BertzCT,29,selfies_len_tokens,0.9881172353228687,0.5270792079207922
MolecuLA raw OLS (seed-excluded),BertzCT,29,branch_token_count,0.9560945625882459,0.07509504950495051
MolecuLA raw OLS (seed-excluded),BertzCT,29,ring_token_count,0.9588152322163682,0.06544158415841586
MolecuLA raw OLS (seed-excluded),BertzCT,29,token_entropy,0.7084233577485275,0.005031105333720576
MolecuLA raw OLS (seed-excluded),BertzCT,30,selfies_len_tokens,0.9822609089240252,0.6165425742574258
MolecuLA raw OLS (seed-excluded),BertzCT,30,branch_token_count,0.7769054636273336,0.041964356435643564
MolecuLA raw OLS (seed-excluded),BertzCT,30,ring_token_count,0.9214705370540428,0.06293861386138613
MolecuLA raw OLS (seed-excluded),BertzCT,30,token_entropy,0.4387996996505634,0.005833859649150418
MolecuLA raw OLS (seed-excluded),BertzCT,31,selfies_len_tokens,0.9902192447324749,0.5785861386138614
MolecuLA raw OLS (seed-excluded),BertzCT,31,branch_token_count,0.842617088178166,0.05663564356435643
MolecuLA raw OLS (seed-excluded),BertzCT,31,ring_token_count,0.9600906179696062,0.05495049504950496
MolecuLA raw OLS (seed-excluded),BertzCT,31,token_entropy,0.6658142610853698,0.0067887082067981525
MolecuLA raw OLS (seed-excluded),BertzCT,32,selfies_len_tokens,0.9918207486800584,0.5254415841584159
MolecuLA raw OLS (seed-excluded),BertzCT,32,branch_token_count,0.8657065178503758,0.037239603960396044
MolecuLA raw OLS (seed-excluded),BertzCT,32,ring_token_count,0.9617555229657907,0.07370693069306931
MolecuLA raw OLS (seed-excluded),BertzCT,32,token_entropy,0.7176411347727638,0.0054908562808887364
MolecuLA raw OLS (seed-excluded),BertzCT,33,selfies_len_tokens,0.9925012266034953,0.4701980198019803
MolecuLA raw OLS (seed-excluded),BertzCT,33,branch_token_count,0.9254135468533292,0.03372475247524753
MolecuLA raw OLS (seed-excluded),BertzCT,33,ring_token_count,0.9629582791707874,0.06265742574257427
MolecuLA raw OLS (seed-excluded),BertzCT,33,token_entropy,0.7343252623724329,0.005484104683216897
MolecuLA raw OLS (seed-excluded),BertzCT,34,selfies_len_tokens,0.980833426609731,0.654592079207921
MolecuLA raw OLS (seed-excluded),BertzCT,34,branch_token_count,0.9826772686929979,0.07591881188118811
MolecuLA raw OLS (seed-excluded),BertzCT,34,ring_token_count,0.9238681447120715,0.07676237623762378
MolecuLA raw OLS (seed-excluded),BertzCT,34,token_entropy,0.4868812125220582,0.0043836102776920694
MolecuLA raw OLS (seed-excluded),BertzCT,35,selfies_len_tokens,0.9912584824801203,0.5888613861386138
MolecuLA raw OLS (seed-excluded),BertzCT,35,branch_token_count,0.9413455183322053,0.0465009900990099
MolecuLA raw OLS (seed-excluded),BertzCT,35,ring_token_count,0.9353268018177386,0.07380198019801981
MolecuLA raw OLS (seed-excluded),BertzCT,35,token_entropy,0.5430103767824873,0.005248544521279454
MolecuLA raw OLS (seed-excluded),BertzCT,36,selfies_len_tokens,0.9902131407432863,0.6206752475247524
MolecuLA raw OLS (seed-excluded),BertzCT,36,branch_token_count,0.9624423773985297,0.07516633663366337
MolecuLA raw OLS (seed-excluded),BertzCT,36,ring_token_count,0.8817028431063633,0.06609108910891091
MolecuLA raw OLS (seed-excluded),BertzCT,36,token_entropy,0.5870445732024231,0.006237661858621883
MolecuLA raw OLS (seed-excluded),BertzCT,37,selfies_len_tokens,0.9933713964747239,0.585350495049505
MolecuLA raw OLS (seed-excluded),BertzCT,37,branch_token_count,0.9413901735175302,0.036988118811881195
MolecuLA raw OLS (seed-excluded),BertzCT,37,ring_token_count,0.9582963213387855,0.08998613861386139
MolecuLA raw OLS (seed-excluded),BertzCT,37,token_entropy,0.7067348966447019,0.0065218630682521254
MolecuLA raw OLS (seed-excluded),BertzCT,38,selfies_len_tokens,0.9936009129327625,0.5695881188118813
MolecuLA raw OLS (seed-excluded),BertzCT,38,branch_token_count,0.8472377412539729,0.038665346534653464
MolecuLA raw OLS (seed-excluded),BertzCT,38,ring_token_count,0.9656644069681106,0.09094059405940595
MolecuLA raw OLS (seed-excluded),BertzCT,38,token_entropy,0.6261889995917187,0.005453141611228234
MolecuLA raw OLS (seed-excluded),BertzCT,39,selfies_len_tokens,0.9906494254401748,0.5215386138613862
MolecuLA raw OLS (seed-excluded),BertzCT,39,branch_token_count,0.9583202575437686,0.044980198019801985
MolecuLA raw OLS (seed-excluded),BertzCT,39,ring_token_count,0.9566989416989095,0.05366732673267328
MolecuLA raw OLS (seed-excluded),BertzCT,39,token_entropy,0.7326644582630304,0.007486677533369606
MolecuLA raw OLS (seed-excluded),BertzCT,40,selfies_len_tokens,0.9950885962192697,0.5165386138613862
MolecuLA raw OLS (seed-excluded),BertzCT,40,branch_token_count,0.8339771022453101,0.03875841584158416
MolecuLA raw OLS (seed-excluded),BertzCT,40,ring_token_count,0.9713543035958139,0.060988118811881195
MolecuLA raw OLS (seed-excluded),BertzCT,40,token_entropy,0.7009925468504864,0.00785785864429778
MolecuLA raw OLS (seed-excluded),BertzCT,41,selfies_len_tokens,0.9913426990311237,0.5946594059405941
MolecuLA raw OLS (seed-excluded),BertzCT,41,branch_token_count,0.983474967194628,0.07465346534653466
MolecuLA raw OLS (seed-excluded),BertzCT,41,ring_token_count,0.9555395742488755,0.08572871287128715
MolecuLA raw OLS (seed-excluded),BertzCT,41,token_entropy,0.6573068124749805,0.004810937317126717
MolecuLA raw OLS (seed-excluded),BertzCT,42,selfies_len_tokens,0.9927430085094303,0.5891940594059407
MolecuLA raw OLS (seed-excluded),BertzCT,42,branch_token_count,0.9741967235192359,0.05498019801980198
MolecuLA raw OLS (seed-excluded),BertzCT,42,ring_token_count,0.9419408912598787,0.06577623762376239
MolecuLA raw OLS (seed-excluded),BertzCT,42,token_entropy,0.5956572793465589,0.005638883697727056
MolecuLA raw OLS (seed-excluded),BertzCT,43,selfies_len_tokens,0.9856790631763007,0.5676574257425743
MolecuLA raw OLS (seed-excluded),BertzCT,43,branch_token_count,0.9827468988821169,0.08315049504950496
MolecuLA raw OLS (seed-excluded),BertzCT,43,ring_token_count,0.9529279462274763,0.0753940594059406
MolecuLA raw OLS (seed-excluded),BertzCT,43,token_entropy,0.6893657388107132,0.005886150479274321
MolecuLA raw OLS (seed-excluded),BertzCT,44,selfies_len_tokens,0.9898061563139934,0.591310891089109
MolecuLA raw OLS (seed-excluded),BertzCT,44,branch_token_count,0.6483658870450639,0.048275247524752485
MolecuLA raw OLS (seed-excluded),BertzCT,44,ring_token_count,0.872903108472889,0.04719801980198021
MolecuLA raw OLS (seed-excluded),BertzCT,44,token_entropy,0.48778409969525804,0.004445961507260423
MolecuLA raw OLS (seed-excluded),BertzCT,45,selfies_len_tokens,0.9900495290988739,0.5976178217821783
MolecuLA raw OLS (seed-excluded),BertzCT,45,branch_token_count,0.948748487746179,0.04423960396039604
MolecuLA raw OLS (seed-excluded),BertzCT,45,ring_token_count,0.9403086936926892,0.065380198019802
MolecuLA raw OLS (seed-excluded),BertzCT,45,token_entropy,0.6023349814330009,0.005696679009042239
MolecuLA raw OLS (seed-excluded),BertzCT,46,selfies_len_tokens,0.9926826781764276,0.579031683168317
MolecuLA raw OLS (seed-excluded),BertzCT,46,branch_token_count,0.9743032751766441,0.08252475247524753
MolecuLA raw OLS (seed-excluded),BertzCT,46,ring_token_count,0.9632458133667092,0.0649920792079208
MolecuLA raw OLS (seed-excluded),BertzCT,46,token_entropy,0.7147665623146872,0.005979263943038584
MolecuLA raw OLS (seed-excluded),BertzCT,47,selfies_len_tokens,0.991369907398781,0.6080891089108912
MolecuLA raw OLS (seed-excluded),BertzCT,47,branch_token_count,0.9587627436935199,0.06491089108910893
MolecuLA raw OLS (seed-excluded),BertzCT,47,ring_token_count,0.9239845345054057,0.0606990099009901
MolecuLA raw OLS (seed-excluded),BertzCT,47,token_entropy,0.5624927521409486,0.004444533522058827
MolecuLA raw OLS (seed-excluded),BertzCT,48,selfies_len_tokens,0.9921352979161252,0.5900376237623765
MolecuLA raw OLS (seed-excluded),BertzCT,48,branch_token_count,0.9031005593919461,0.04338613861386139
MolecuLA raw OLS (seed-excluded),BertzCT,48,ring_token_count,0.8512312471916371,0.048279207920792086
MolecuLA raw OLS (seed-excluded),BertzCT,48,token_entropy,0.611759251223921,0.004682288772770691
MolecuLA raw OLS (seed-excluded),BertzCT,49,selfies_len_tokens,0.9957124334608104,0.5369584158415842
MolecuLA raw OLS (seed-excluded),BertzCT,49,branch_token_count,0.9454037248945653,0.036916831683168325
MolecuLA raw OLS (seed-excluded),BertzCT,49,ring_token_count,0.967666864754935,0.08685148514851485
MolecuLA raw OLS (seed-excluded),BertzCT,49,token_entropy,0.7261176587867223,0.006322681188108743
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,0,selfies_len_tokens,0.9912216579661218,0.6095623762376239
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,0,branch_token_count,0.9731024900002336,0.06329900990099009
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,0,ring_token_count,0.9541005814666148,0.061427722772277225
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,0,token_entropy,0.5185249230762801,0.006689773707342881
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,1,selfies_len_tokens,0.9876768488672948,0.566891089108911
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,1,branch_token_count,0.9586053829719202,0.04083762376237624
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,1,ring_token_count,0.9513672094698522,0.05976633663366337
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,1,token_entropy,0.6840542880491223,0.00548627009065583
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,2,selfies_len_tokens,0.9924437624445082,0.5052237623762378
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,2,branch_token_count,0.9535601377467107,0.0449089108910891
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,2,ring_token_count,0.9709373849854748,0.0607920792079208
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,2,token_entropy,0.8157792994953353,0.0078680407825535
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,3,selfies_len_tokens,0.9881354635826743,0.6174415841584159
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,3,branch_token_count,0.9889965155138383,0.12715841584158416
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,3,ring_token_count,0.9604461523413514,0.0976732673267327
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,3,token_entropy,0.8646281410791429,0.00845376679339132
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,4,selfies_len_tokens,0.9929726314291847,0.5782594059405941
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,4,branch_token_count,0.9611637231771741,0.06039207920792079
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,4,ring_token_count,0.9688581972411603,0.05603366336633664
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,4,token_entropy,0.7459404831017343,0.006805975184970019
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,5,selfies_len_tokens,0.9843144420985926,0.650910891089109
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,5,branch_token_count,0.9803400543782864,0.09553267326732677
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,5,ring_token_count,0.9265238400511052,0.11295643564356436
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,5,token_entropy,0.603060680620573,0.004710084773294814
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,6,selfies_len_tokens,0.98988284740521,0.6214594059405942
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,6,branch_token_count,0.9236029850142048,0.035988118811881194
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,6,ring_token_count,0.9527070911003126,0.07055643564356437
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,6,token_entropy,0.47421472359102335,0.005124294692758512
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,7,selfies_len_tokens,0.9903646290098014,0.5280574257425744
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,7,branch_token_count,0.9691222775324613,0.062053465346534664
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,7,ring_token_count,0.9611009162941888,0.08094257425742575
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,7,token_entropy,0.8780593219198657,0.00735098470377419
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,8,selfies_len_tokens,0.9904827728788552,0.6236118811881188
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,8,branch_token_count,0.9583956823554298,0.0639881188118812
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,8,ring_token_count,0.9193623786828475,0.04966732673267329
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,8,token_entropy,0.5366028083703542,0.005743188115007815
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,9,selfies_len_tokens,0.994612036672213,0.49652871287128714
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,9,branch_token_count,0.9602353053900045,0.06822574257425744
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,9,ring_token_count,0.9562175919418545,0.04752475247524754
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,9,token_entropy,0.7738802888339381,0.009346123280536339
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,10,selfies_len_tokens,0.9878682185778354,0.6139267326732675
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,10,branch_token_count,0.9585931510035797,0.05856633663366337
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,10,ring_token_count,0.9510502435410922,0.0649861386138614
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,10,token_entropy,0.5903453940289953,0.007089865345470926
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,selfies_len_tokens,0.9947809322668678,0.5321821782178219
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,branch_token_count,0.8915661232986425,0.04080990099009901
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,ring_token_count,0.9523743729982589,0.06056237623762376
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,token_entropy,0.7598130049284298,0.007547128106706315
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,selfies_len_tokens,0.9900980380147787,0.6044396039603961
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,branch_token_count,0.9750241663957555,0.07037425742574258
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,ring_token_count,0.961486138544283,0.08673861386138615
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,token_entropy,0.6640453887517064,0.007043060613267072
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,selfies_len_tokens,0.9799459403121914,0.49875049504950497
